Act   Max   Min   Avg
0   0   0   -nan
16287   34211   10622   18008.001994
18698   177620   10622   17732.306041
14973   177620   10622   17873.269973
12980   229167   10622   17338.370380
11741   439778   10582   16990.303048
23724   439778   10582   17231.273090
11150   439778   10582   17151.970391
12049   439778   10582   17225.790359
21538   439778   10582   17408.133075
14193   439778   10582   17701.407271
12428   439778   10582   17980.784330
32323   439778   10582   18173.649585
11740   439778   10582   18237.663270
11522   439778   10582   18283.958822
22162   439778   10582   18158.060626
24244   439778   10582   18064.306602
24090   439778   10582   18065.127787
13481   439778   10582   18074.042176
17058   439778   10582   19046.120142
15839   439778   10582   19907.597512
32891   439778   10582   20490.669731
38861   439778   10582   20963.076433
28690   831709   10582   21493.491347
38391   831709   10582   21873.596376
45139   831709   10582   22185.455059
21707   831709   10582   22402.591382
23779   831709   10582   22593.065974
33603   831709   10582   22651.924294
28838   831709   10582   22697.555601
23667   831709   10582   22748.844311
27332   831709   10582   22827.938762
17599   831709   10582   22780.560433
19662   831709   10582   22728.326675
16146   831709   10582   22603.354147
28953   831709   10582   22578.703275
17259   831709   10582   22518.044347
14827   831709   10582   22394.562145
15280   831709   10582   22322.444313
16672   831709   10582   22288.569973
14303   831709   10582   22232.237329
19034   831709   10582   22156.296212
26491   831709   10582   22098.770324
14324   831709   10582   22050.394050
23974   831709   10582   22021.133268
31301   831709   10582   21994.184028
25777   831709   10582   21973.349772
29460   831709   10582   21916.883686
26160   831709   10582   21869.972393
14603   831709   10582   21847.806657
33612   831709   10582   21901.534199
14392   831709   10582   21954.628040
16919   831709   10582   21982.405621
25787   831709   10582   21924.441541
14559   831709   10582   21841.878049
25534   831709   10582   21771.277710
24440   831709   10582   21709.351612
17484   831709   10582   21587.487829
12934   831709   10582   21480.977124
16919   831709   10582   21358.837247
17652   831709   10582   21271.118191
12473   831709   10582   21164.440376
18874   831709   10582   21083.089411
20239   831709   10582   21052.327377
22841   831709   10582   21006.484037
18657   831709   10582   20960.544053
17632   831709   10582   20912.428914
19468   831709   10582   20863.299675
28324   831709   10582   20825.483125
18123   831709   10582   20781.970502
11732   831709   10582   20729.183640
13061   831709   10582   20672.205285
14617   831709   10582   20613.065005
13325   831709   10582   20567.843110
14603   831709   10582   20517.892556
14750   831709   10582   20477.930793
14264   831709   10582   20459.554534
22723   831709   10582   20443.052116
12775   831709   10582   20430.788802
22463   831709   10582   20415.226974
14750   831709   10582   20391.995932
25157   831709   10582   20381.622626
25993   831709   10582   20374.514491
18471   831709   10582   20383.048571
19868   831709   10582   20358.160520
13029   831709   10582   20332.578144
15855   831709   10582   20297.914312
21676   831709   10582   20267.917184
12504   831709   10582   20230.507628
14507   831709   10582   20176.368323
12627   831709   10582   20112.213544
13906   831709   10582   20058.576452
11902   831709   10582   20035.547097
14279   831709   10582   20011.489292
12986   831709   10582   19975.552706
13643   831709   10582   19948.536720
14210   831709   10582   19896.344553
13558   831709   10582   19853.487696
13233   831709   10582   19799.344128
12204   831709   10582   19759.161249
13076   831709   10582   19725.108242
12924   831709   10582   19685.717376
12252   831709   10582   19619.067246
12588   831709   10582   19554.706925
12705   831709   10582   19495.758675
12456   831709   10582   19434.884549
13809   831709   10582   19374.751641
12534   831709   10582   19319.708516
12054   831709   10582   19264.614995
21249   831709   10582   19218.451386
12388   831709   10582   19161.392149
12317   831709   10582   19104.628950
14920   831709   10582   19049.780985
15524   831709   10582   18997.033794
13683   831709   10582   18947.163110
12612   831709   10582   18903.010928
13287   831709   10582   18862.130312
12255   831709   10582   18824.204423
13017   831709   10582   18787.037482
14510   831709   10582   18745.386959
11932   831709   10582   18710.299818
12419   831709   10582   18671.573619
13479   831709   10582   18633.708221
14649   831709   10582   18601.589984
22810   831709   10582   18574.189380
13042   831709   10582   18553.182540
18039   831709   10582   18527.838833
14915   831709   10582   18514.523353
14265   831709   10582   18481.977385
12683   831709   10582   18444.272116
20827   831709   10582   18408.927709
12759   831709   10582   18373.420106
13745   831709   10582   18340.051532
21137   831709   10582   18348.238912
23347   831709   10582   18357.571096
32374   831709   10582   18373.684034
24223   831709   10582   18386.335787
15241   831709   10582   18394.536570
26733   831709   10582   18401.011754
13315   831709   10582   18389.985943
12832   831709   10582   18357.800565
22283   831709   10582   18354.799813
17005   831709   10582   18362.809541
