Act   Max   Min   Avg
0   0   0   -nan
8663   8205790   8276   288944.363064
15634   8205790   8273   304568.306885
15077   8205790   8273   480296.995848
13960   10054091   8273   407348.397684
16367   10054091   8273   444685.119232
13213   10054091   8273   464797.892002
14812   451428008   8273   16637583.038060
16199   451428008   8273   14637575.592171
11866   451428008   8273   13067474.796329
16561   451428008   7473   11797243.293831
33315   451428008   5060   10748261.925265
13366   451428008   5060   9877153.130487
13353   451428008   5060   9141533.455255
22608   451428008   5060   8612391.107481
21870   451428008   5060   8107417.952259
19329   451428008   5060   7684104.703444
15651   451428008   5060   7298081.079552
13714   451428008   5060   6903286.117330
16121   451428008   5060   6547175.646554
12884   451428008   5060   6260282.833859
14659   451428008   5060   5975926.285012
13438   451428008   5060   5766710.958546
15194   451428008   5060   5533810.909103
14955   451428008   5060   5347034.226223
15722   451428008   5060   5140090.657204
14499   451428008   5060   4947420.315612
14167   451428008   5060   4769368.119891
14990   451428008   5060   4601776.896997
15077   451428008   5060   4445013.952111
14273   451428008   5060   4299084.694275
12893   451428008   5060   4162142.141130
14968   451428008   5060   4034041.444591
15171   451428008   5060   3913643.479973
14457   451428008   5060   3801061.945885
14431   451428008   5060   3694124.088792
14133   451428008   5060   3593024.229596
15218   451428008   5060   3509569.141740
15851   451428008   5060   3418562.745519
21113   451428008   5060   3332523.202790
9565   451428008   5060   3251215.170260
20602   451428008   5060   3172983.171764
10529   451428008   5060   3098410.309354
17784   451428008   5060   3027258.824382
14960   451428008   5060   2959324.892237
15461   451428008   5060   2894394.777598
10279   451428008   5060   2832271.219807
15639   451428008   5060   2772792.372262
14690   451428008   5060   2715794.894212
17813   451428008   5060   2661258.754960
9691   451428008   5060   2608727.368059
10956   451428008   5060   2558214.605668
16224   451428008   5060   2509648.310145
12769   451428008   5060   2462893.044649
8973   451428008   5060   2417890.186113
8612   451428008   5060   2374501.301992
12910   451428008   5060   2332422.071022
11385   451428008   5060   2291998.995052
9513   451428008   5060   2252925.806782
11095   451428008   5060   2215169.495173
13506   451428008   5060   2178706.794965
16443   451428008   4573   2143475.716677
16368   451428008   4573   2109361.875054
12946   451428008   4573   2076165.519669
12664   451428008   4573   2043816.111914
12384   451428008   4573   2012833.251020
20703   451428008   4573   1982951.887247
12131   451428008   4573   1953611.309758
14199   451428008   4573   1925212.693047
14160   451428008   4573   1897584.134771
23738   451428008   4573   1870199.801119
14955   451428008   4573   1843876.858048
16825   451428008   4573   1818454.891917
14604   451428008   4573   1793882.406696
10843   451428008   4573   1769883.693373
11303   451428008   4573   1746337.714796
14235   451428008   4573   1723693.072389
15223   451428008   4573   1701646.894543
12463   451428008   4573   1680146.428932
12411   451428008   4573   1659023.061522
12668   451428008   4573   1638507.269853
11959   451428008   4573   1618573.100219
13196   451428008   4573   1599119.619209
15544   451428008   4573   1580136.832183
12975   451428008   4573   1561585.738550
12357   451428008   4573   1543501.371467
14617   451428008   4573   1525831.078807
11656   451428008   4573   1508561.964408
11837   451428008   4573   1491683.113201
14290   451428008   4573   1475203.165453
11635   451428008   4573   1459074.419091
15263   451428008   4573   1443291.834651
17311   451428008   4573   1427857.515168
14442   451428008   4573   1412749.597535
19794   451428008   4573   1397961.890009
14334   451428008   4573   1383487.307552
12558   451428008   4573   1369291.118486
15920   451428008   4573   1355419.098518
8637   451428008   4573   1341818.984701
18799   451428008   4573   1328493.624755
17019   451428008   4573   1315432.646536
14797   451428008   4573   1302630.274368
16663   451428008   4573   1290073.152751
19669   451428008   4573   1277762.087883
12281   451428008   4573   1265634.823975
15258   451428008   4573   1253775.883864
14929   451428008   4573   1242145.907385
13249   451428008   4573   1230727.620595
17326   451428008   4573   1219540.732763
10364   451428008   4573   1208548.326825
13421   451428008   4573   1197754.323503
10685   451428008   4573   1187150.743389
