Act   Max   Min   Avg
36150   234182   10565   29611.213817
33024   234182   10565   29623.190684
30284   234182   10565   29634.769964
32968   234182   10565   29636.956708
34865   234182   10565   29648.357742
31677   234182   10565   29659.134866
34300   234182   10565   29668.409322
23319   234182   10565   29672.155517
32513   234182   10565   29674.213276
23375   234182   10565   29684.850564
34189   234182   10565   29694.720771
25934   234182   10565   29699.458968
33338   234182   10565   29704.524251
35500   234182   10565   29713.934108
31764   234182   10565   29722.363774
29264   234182   10565   29727.216852
32053   234182   10565   29724.514475
33482   234182   10565   29732.727275
31225   234182   10565   29741.479197
33264   234182   10565   29748.139274
30884   234182   10565   29749.442995
31167   234182   10565   29756.928705
32079   234182   10565   29764.838756
34013   234182   10565   29769.998140
35081   234182   10565   29764.439261
31844   234182   10565   29770.518510
32455   234182   10565   29777.351666
37165   234182   10565   29784.634303
34019   234182   10565   29783.639784
29844   234182   10565   29790.030329
21392   234182   10565   29796.014536
22324   234182   10565   29802.194202
33681   234182   10565   29795.713839
32767   234182   10565   29803.321260
30456   234182   10565   29809.793499
35674   234182   10565   29816.152646
24901   234182   10565   29813.783891
31547   234182   10565   29819.529974
31608   234182   10565   29824.745709
34011   234182   10565   29831.002464
34076   234182   10565   29824.505159
33931   234182   10565   29830.595644
33956   234182   10565   29837.475072
32350   234182   10565   29844.225918
21610   234182   10565   29843.085401
30082   234182   10565   29848.875777
20549   234182   10565   29855.121020
23311   234182   10565   29861.753464
16948   234182   10565   29859.099536
30438   234182   10565   29862.370893
31831   234182   10565   29867.654190
30615   234182   10565   29872.555447
20623   234182   10565   29870.206727
29809   234182   10565   29868.309335
34571   234182   10565   29873.180465
34971   234182   10565   29878.820700
30084   234182   10565   29879.140537
30778   234182   10565   29878.587063
34267   234182   10565   29882.803670
29045   234182   10565   29887.405788
31938   234182   10565   29888.918255
32652   234182   10565   29890.906154
28647   234182   10565   29895.229185
30658   234182   10565   29900.121695
15136   234182   10565   29901.365840
30740   234182   10565   29898.934875
32909   234182   10565   29902.748746
29301   234182   10565   29907.552398
30161   234182   10565   29911.870478
21062   234182   10565   29910.775636
32506   234182   10565   29914.880959
31500   234182   10565   29919.878779
33009   234182   10565   29922.714778
35263   234182   10565   29918.769224
30276   234182   10565   29922.562563
32403   234182   10565   29926.808722
31536   234182   10565   29930.460733
32978   234182   10565   29928.039041
30637   234182   10565   29931.901092
29823   234182   10565   29936.895244
33640   234182   10565   29941.405883
30702   234182   10565   29935.631211
33821   234182   10565   29938.810247
31238   234182   10565   29942.692501
30824   234182   10565   29946.323419
32499   234182   10565   29944.507614
30317   234182   10565   29948.250018
30375   234182   10565   29953.017169
32778   234182   10565   29956.906677
28923   234182   10565   29950.991975
32952   234182   10565   29954.554902
30730   234182   10565   29958.235805
21875   234182   10565   29962.263325
30481   234182   10565   29960.575928
29845   234182   10565   29965.494659
29380   234182   10565   29969.838139
29815   234182   10565   29974.759355
25733   234182   10565   29973.221749
33071   234182   10565   29974.037008
34682   234182   10565   29978.065909
33617   234182   10565   29983.805770
23855   234182   10565   29982.216872
29961   234182   10565   29986.316569
34200   234182   10565   29990.396653
30332   234182   10565   29994.719860
32012   234182   10565   29993.829427
28904   234182   10565   29992.717682
31208   234182   10565   29996.758306
28825   234182   10565   30001.225074
14385   234182   10565   30002.727730
31902   234182   10565   30003.919087
29039   234182   10565   30008.115636
31419   234182   10565   30012.318296
32247   234182   10565   30013.030929
19774   234182   10565   30010.861554
46508   234182   10565   30014.920370
19368   234182   10565   30019.051717
33847   234182   10565   30022.473222
33827   234182   10565   30021.740786
29632   234182   10565   30025.183872
30745   234182   10565   30028.471943
30421   234182   10565   30030.848892
28554   234182   10565   30025.939385
36841   234182   10565   30029.671632
35869   234182   10565   30033.667041
32917   234182   10565   30038.295774
35036   234182   10565   30041.137722
35408   234182   10565   30055.001129
34567   234182   10565   30069.916024
20221   234182   10565   30083.188537
