Act   Max   Min   Avg
0   0   0   -nan
11708   135508   10556   12062.581842
14626   135508   10556   11941.811719
11983   135508   10556   12044.181555
26907   187885   10514   12288.111053
12060   187885   10514   12340.055620
11697   187885   10514   12362.502407
17207   187885   10514   12345.369357
11712   187885   10514   12288.875934
11803   187885   10514   12294.285287
11759   187885   10514   12287.581957
11633   187885   10514   12239.656128
11785   187885   10514   12198.823887
11733   187885   10514   12183.502795
11796   187885   10514   12152.128795
11519   187885   10514   12124.054851
11296   187885   10514   12102.542604
11900   187885   10514   12103.901991
11536   187885   10514   12083.231134
11617   187885   10514   12064.163822
11513   187885   10514   12049.092942
11882   187885   10514   12046.259234
11835   187885   10514   12031.493056
11739   187885   10514   12017.903256
11472   187885   10514   12005.799943
11824   187885   10514   12010.275294
11814   187885   10514   11999.816161
11510   187885   10514   11991.352458
11678   187885   10514   11982.524118
12163   187885   10514   11982.135860
11780   187885   10514   11973.623751
11598   187885   10514   11965.652846
11702   187885   10514   11959.034466
11860   187885   10514   11961.016664
12649   187885   10514   11957.240542
11722   187885   10514   11950.168128
11901   187885   10494   11943.271498
11767   187885   10494   11943.356393
11785   187885   10494   11937.149493
11549   187885   10494   11931.952818
15843   187885   10494   11926.851279
11954   187885   10494   11931.251730
11692   187885   10494   11926.260875
11652   187885   10494   11921.716031
11593   187885   10494   11916.823657
11848   187885   10494   11918.012991
14781   187885   10494   11913.716522
11726   187885   10494   11909.494387
11871   187885   10494   11905.590788
11523   202484   10494   11906.784520
11636   202484   10494   11906.091440
12058   202484   10494   11902.782156
12262   202484   10494   11899.362527
11783   202484   10494   11900.318986
11935   202484   10494   11896.809988
11815   202484   10494   11893.484975
11869   202484   10494   11890.182044
11647   202484   10494   11893.626042
11736   202484   10494   11890.996976
11933   202484   10494   11888.164494
11638   202484   10494   11885.134112
11634   202484   10494   11885.987485
11704   202484   10494   11883.063054
11602   202484   10494   11880.565014
11329   202484   10494   11877.750630
11829   202484   10494   11878.629797
11852   202484   10494   11878.549317
11780   202484   10494   11876.082383
11579   202484   10494   11873.466774
12052   202484   10494   11872.521813
11794   202484   10494   11872.959507
12177   202484   10494   11870.772587
11655   202484   10494   11868.417517
11843   202484   10494   11869.080913
11682   202484   10494   11868.887008
11726   202484   10494   11866.691528
11965   202484   10494   11865.646645
12089   202484   10494   11864.900997
11720   202484   10494   11865.027788
11599   202484   10494   11863.216228
11707   202484   10494   11861.287629
21942   202484   10494   11860.905186
12064   202484   10494   11862.467100
11590   202484   10494   11860.818683
11728   202484   10494   11859.104860
11564   202484   10494   11858.031585
11652   202484   10494   11858.626967
11594   202484   10494   11856.881843
11572   202484   10494   11856.050073
12150   202484   10494   11854.659906
11814   202484   10494   11857.138110
11621   202484   10494   11855.515917
11593   202484   10494   11853.865703
11609   202484   10494   11852.186341
11702   202484   10494   11853.316366
11615   202484   10494   11851.830177
11568   202484   10494   11850.506643
11578   202484   10494   11849.015511
11432   202484   10494   11851.401373
12214   202484   10494   11849.962676
11914   202484   10494   11848.585461
11653   202484   10494   11847.431882
11747   202484   10494   11848.488480
13222   202484   10494   11847.133689
11562   202484   10494   11845.835295
11857   202484   10494   11844.499174
11452   202484   10494   11846.829008
11597   202484   10494   11845.748494
11566   202484   10494   11844.482727
11892   202484   10494   11843.039731
11955   202484   10494   11845.831951
11720   202484   10494   11844.584173
13107   202484   10494   11843.271460
11804   202484   10494   11842.253196
11669   202484   10494   11844.282741
11821   202484   10494   11843.088561
11684   202484   10494   11844.632770
11771   202484   10494   11850.339650
11612   202484   10494   11851.039351
15393   202484   10494   11850.112109
12090   202484   10494   11848.932834
11945   202484   10494   11847.658436
11771   202484   10494   11849.761030
11816   202484   10494   11848.585548
11812   202484   10494   11847.464575
11563   202484   10494   11846.526183
15997   202484   10494   11847.304098
11665   202484   10214   11846.383576
11686   202484   10214   11845.298207
11599   202484   10214   11844.211359
11592   202484   10214   11845.581192
12834   202484   10214   11845.339139
11596   202484   10214   11844.390893
11828   202484   10214   11843.355492
11660   202484   10214   11844.096129
11553   202484   10214   11843.105257
11705   202484   10214   11842.046971
11691   202484   10214   11840.941249
10830   202484   10214   11841.844253
11717   202484   10214   11842.192239
11602   202484   10214   11841.243402
11389   202484   10214   11840.195632
11705   202484   10214   11840.854078
11606   202484   10214   11839.831415
11623   202484   10214   11839.174290
11944   202484   10214   11838.275881
11756   202484   10214   11839.316376
11722   202484   10214   11839.188392
11858   202484   10214   11838.591315
11856   202484   10214   11837.727398
12067   202484   10214   11838.561852
11763   202484   10214   11837.678212
11663   202484   10214   11836.867053
11790   202484   10214   11835.981800
11603   202484   10214   11836.602265
11551   202484   10214   11836.863092
12042   202484   10214   11836.039794
11809   202484   10214   11835.329263
11802   202484   10214   11835.274804
16788   202484   10214   11835.282043
11777   202484   10214   11834.483517
11756   202484   10214   11833.630434
12007   202484   10214   11833.861288
11465   202484   10214   11834.696373
11620   202484   10214   11833.920845
11742   202484   10214   11833.111108
11426   202484   10214   11832.572871
11810   202484   10214   11832.958034
11738   202484   10214   11832.164139
11990   202484   10214   11831.502096
