Act   Max   Min   Avg
0   0   0   -nan
11832   30089   10789   11973.281072
12035   46076   10596   11976.205490
11730   141668   10596   12020.586028
11999   141668   10596   12040.943444
12398   141668   10596   12046.006779
12100   141668   10456   12056.531986
11933   141668   10456   12081.864616
12339   141668   10456   12106.243821
12114   157518   10456   12132.545600
12799   157518   10456   12164.968066
11750   157518   10456   12185.938570
21645   157518   10456   12207.271599
15871   157518   10456   12242.018597
15629   157518   10171   12268.860767
13387   157518   10171   12291.206428
12986   157518   10171   12295.540890
18660   157518   10171   12302.841404
12018   157518   10171   12314.098843
11837   157518   10171   12326.369634
11614   157518   10171   12337.487383
12444   500672   10171   12367.327997
11854   756024   10171   12409.075536
11495   756024   10171   12430.912676
11320   756024   10171   12492.221079
12754   756024   10171   12488.740398
12078   756024   10171   12478.019711
12990   756024   10171   12470.065752
13414   756024   10171   12461.186787
19937   756024   10171   12451.443506
12408   756024   10171   12442.871128
13889   756024   10171   12432.188258
11562   756024   10171   12425.951349
13729   756024   10171   12421.035632
12037   756024   10171   12412.862979
12149   756024   10171   12406.652938
13473   756024   10171   12402.816978
11714   756024   10171   12390.285366
11952   756024   10171   12382.809178
11860   756024   10171   12376.954055
12391   756024   10171   12370.786429
12197   756024   10171   12363.275533
14024   756024   10171   12358.309727
11555   756024   10171   12367.189285
12904   756024   10171   12368.897115
13216   756024   10171   12363.698074
12849   756024   10171   12360.794331
14475   756024   10171   12358.855403
26224   756024   10171   12357.969977
12245   756024   10171   12363.251252
11988   756024   10171   12402.097102
16758   756024   10171   12407.649195
17048   756024   10171   12418.246335
15366   756024   10171   12425.996534
11567   756024   10171   12430.824147
18045   756024   10171   12424.604042
13034   756024   10171   12417.562576
16241   756024   10171   12410.647647
12717   756024   10171   12403.721335
11943   756024   10171   12398.624883
12408   756024   10171   12396.676899
11696   984490   10171   12411.485064
11580   984490   10171   12409.688120
13802   984490   10171   12409.447053
12088   984490   10171   12408.092542
11877   984490   10171   12406.294720
11872   984490   10171   12405.117735
12400   984490   10171   12403.495832
11919   984490   10171   12403.236533
20389   984490   10171   12402.690778
17585   984490   10171   12402.965802
12247   984490   10171   12402.560490
11929   984490   10171   12402.621373
11833   984490   10171   12402.532462
15388   984490   10171   12403.482704
11991   984490   10171   12399.828225
11676   984490   10171   12396.332922
11920   984490   10171   12393.419260
11714   984490   10171   12389.889639
11839   984490   10171   12387.870363
11771   984490   10171   12384.202740
13236   984490   10171   12407.111335
16227   984490   10171   12428.479621
13928   984490   10171   12439.906135
12866   984490   10171   12438.134572
11653   984490   10171   12439.376600
16808   984490   10171   12437.869518
12041   984490   10171   12435.674748
11878   984490   10171   12433.548947
11938   984490   10171   12431.471693
12155   984490   10171   12429.518223
13050   984490   10171   12428.061402
15760   984490   10171   12425.779991
16564   984490   10171   12425.610835
12042   984490   10171   12426.898828
11738   984490   10171   12426.836027
12744   984490   10171   12428.608980
11942   984490   10171   12431.816081
12354   984490   10171   12428.988668
13040   984490   10171   12426.962660
13081   984490   10171   12424.735784
16199   984490   10171   12426.833718
16423   984490   10171   12425.915057
12245   984490   10171   12429.151830
18202   984490   10171   12432.274010
12415   984490   10171   12430.690538
14332   984490   10171   12429.525882
14295   984490   10171   12429.124679
19238   984490   10171   12430.053346
12625   984490   10171   12430.164213
18833   984490   10171   12428.766767
11741   984490   10171   12427.663384
12270   984490   10171   12428.153243
12491   984490   10171   12428.978712
14322   984490   10171   12430.579558
11895   984490   10171   12430.108625
12292   984490   10171   12430.553928
11993   984490   10171   12434.689750
12143   984490   10171   12439.516787
11699   984490   10171   12449.441400
11834   984490   10171   12452.496700
12180   984490   10171   12452.562643
12469   984490   10171   12451.680919
12139   984490   10171   12451.075900
12097   984490   10171   12450.558470
21652   984490   10171   12452.507921
12413   984490   10171   12451.763802
14209   984490   10171   12449.311624
