Act   Max   Min   Avg
0   0   0   -nan
12899   10046508   8665   248018.821018
14158   10046508   8665   152739.350382
13602   10046508   8665   312852.835578
22348   10046508   8665   349732.490959
13030   10046508   8665   410600.006077
14385   10046508   8665   358173.679010
15593   10046508   8665   311989.656460
14551   10046508   8665   276480.382922
20126   10046508   5508   248626.181199
20869   10046508   5508   226082.460397
13440   10046508   5508   234757.370163
12223   10046508   5508   326253.782233
13250   10046508   5508   419716.022197
12410   10046508   5508   492107.261788
12864   10046508   5508   514737.137157
9391   10046508   5508   485948.576792
13083   10046508   5508   458737.165031
13786   10046508   5508   487213.091903
12997   10046508   5508   462902.497002
9332   10046508   5508   487826.425032
12972   15681077   5508   538259.463793
9667   15681077   5508   526034.351161
8638   15681077   5508   548723.366651
12758   15681077   5508   527289.077355
13788   15681077   5508   508919.489057
8386   15681077   5508   494528.524777
8764   15681077   5508   482673.904164
8757   15681077   5508   471123.396069
8737   15681077   5508   458908.440764
8961   15681077   5508   444228.086315
11437   15681077   5508   436774.102311
12617   15681077   5508   423633.674480
24322   15681077   5508   411399.559277
13301   15681077   5508   399866.752076
9136   15681077   5508   388920.515322
9267   15681077   5508   378538.555990
9419   15681077   5508   368692.530712
12082   15880558   5508   370882.167357
9301   15880558   5508   361756.692673
9582   15880558   5508   353052.700416
14715   15880558   5508   344777.592547
13262   15880558   5508   336898.105549
9155   15880558   5508   329382.543782
12850   15880558   5508   322240.526000
13814   15880558   5508   315453.275759
9218   15880558   5508   309099.405094
9279   15880558   5508   302788.650657
8533   15880558   5508   296743.175929
12458   15880558   5508   290979.793143
9195   15880558   5508   285460.572845
9888   15880558   5508   280132.460474
15852   15880558   5508   275033.143563
9777   15880558   5508   270123.762135
9487   15880558   5508   265367.905098
9148   15880558   5508   260762.072883
8810   15880558   5508   256312.793007
9025   15880558   5508   252017.983007
13657   15880558   5508   247913.652305
14544   15880558   5508   243982.476966
20377   15880558   5508   240189.956114
19510   15880558   5508   236544.100636
13250   15880558   5508   233175.401096
11883   15880558   5508   229749.629426
13029   15880558   5508   226281.612319
12424   15880558   5508   223041.724756
13574   15880558   5508   220252.833702
13353   15880558   5508   217182.035084
20897   15880558   5508   214210.877024
11594   15880558   5508   211425.007048
12115   15880558   5508   208606.737562
10530   15880558   5508   205860.777891
11125   15880558   5508   203195.330123
13847   15880558   5508   200594.792332
12159   15880558   5508   198074.949879
11697   15880558   5508   195618.981725
11468   15880558   5508   193229.277215
11425   15880558   5508   190885.573710
12375   15880558   5508   188627.829738
12898   15880558   5508   186752.920013
13490   15880558   5508   184603.390432
12240   15880558   5508   182501.353822
13094   15880558   5508   180451.471194
13879   15880558   5508   178448.034361
13563   15880558   5508   176506.072234
13005   15880558   5508   174607.724715
12539   15880558   5508   172743.955925
12995   15880558   5508   170922.550470
14008   15880558   5508   169141.823006
13144   15880558   5508   167398.160855
13575   15880558   5508   165694.896848
13637   15880558   5508   164029.615249
8590   15880558   5508   162381.643899
9161   15880558   5508   160760.139378
9714   15880558   5508   159171.661749
9762   15880558   5508   157613.779772
9685   15880558   5508   156086.291703
8739   15880558   5508   154591.507208
9200   15880558   5508   153128.814757
9735   15880558   5508   151693.443980
15136   15880558   5508   150287.263714
11254   15880558   5508   148907.269992
12444   15880558   5508   147557.063981
16380   15880558   5508   146242.486365
13082   15880558   5508   144942.650159
9287   15880558   5508   143667.509970
9307   15880558   5508   142417.210619
9064   15880558   5508   141189.033098
9477   15880558   5508   139983.591526
9679   15880558   5508   138800.587232
9146   15880558   5508   137637.999009
9002   15880558   5508   136495.145200
12461   15880558   5508   135377.965487
9342   15880558   5508   134282.142610
12909   15880558   5508   133201.213720
15349   15880558   5508   132142.325706
9764   15880558   5508   131106.733095
9226   15880558   5508   130082.766376
9462   15880558   5508   129075.125317
11993   15880558   5508   128087.406987
12388   15880558   5508   127131.098471
12587   15880558   5508   126182.016335
9499   15880558   5508   125247.932863
13566   15880558   5508   124327.067463
9483   15880558   5508   123412.908824
9243   15880558   5508   122512.243281
9036   15880558   5508   121628.239964
11857   15880558   5508   120764.693388
9566   15880558   5508   119920.974616
11569   15880558   5508   119087.388551
12646   15880558   5508   118271.186778
16630   15880558   5508   117457.470555
9131   15880558   5508   116648.709496
13964   15880558   5508   115872.369398
13067   15880558   5508   115113.178484
11680   15880558   5508   114364.904115
9399   15880558   5508   113627.857037
25707   15880558   5508   112902.090814
13818   15880558   5508   112188.004560
13644   15880558   5508   111483.814910
16637   15880558   5508   110789.532309
13225   15880558   5508   110105.008390
11396   15880558   5508   109430.744712
14329   15880558   5508   108766.501321
