Act   Max   Min   Avg
0   0   0   -nan
14124   4826071   8825   111243.439356
13181   4826071   8825   63352.975164
14914   4826071   8825   49959.437119
11928   539894004   8825   44150646.966592
12199   539894004   8825   58111300.780911
13406   539894004   8825   48512019.546985
23193   539894004   8825   41593693.456858
14599   539894004   8825   36381111.519042
15579   539894004   8825   32355899.864982
12910   539894004   8825   29126855.612437
13301   539894004   8825   26484091.294341
14676   539894004   8825   24281234.845534
12392   539894004   8825   22416819.849428
15514   539894004   8825   20814728.974307
11703   539894004   8825   19413824.015680
13286   539894004   8825   18219138.000125
14789   539894004   8825   17265506.085326
17797   539894004   8781   16383174.663509
12956   539894004   8781   15570872.236307
13742   539894004   8714   14875649.146706
13714   539894004   4849   14236245.934540
13733   539894004   4849   13604729.962723
13636   539894004   4849   13011598.990045
30388   539894004   4849   12471263.091646
8470   539894004   4849   11974214.493134
8728   539894004   4849   11514825.809314
12432   539894004   4849   11089369.317207
8872   539894004   4849   10694357.717646
7823   539894004   4849   10355302.696860
16161   539894004   4849   10010992.222031
13582   539894004   4849   9695562.412099
8597   539894004   4849   9422947.935187
8971   539894004   4849   9146947.444165
8917   539894004   4849   8887117.935429
26345   539894004   4849   8661234.789776
8239   539894004   4849   8432467.277184
8376   539894004   4849   8206098.806039
8632   539894004   4849   7991608.051767
9884   539894004   4849   7790501.578689
8644   539894004   4849   7596288.126414
10079   539894004   4849   7417789.948374
485936   539894004   4849   7251233.529087
15812   539894004   4849   7088169.357268
24519   539894004   4849   6927478.361198
11652   539894004   4849   6773921.087582
11784   539894004   4849   6627133.790668
12214   539894004   4849   6486576.283304
8601   539894004   4849   6351801.787766
12445   539894004   4849   6222507.302498
8661   539894004   4849   6098367.261064
13060   539894004   4849   5979104.502747
32672   539894004   4849   5873091.251274
9545   539894004   4849   5762581.564109
9635   539894004   4849   5656175.213579
9485   539894004   4849   5553631.518407
12358   539894004   4849   5454729.185265
12969   539894004   4849   5359302.340089
19210   539894004   4849   5267178.316990
13573   539894004   4849   5178208.197835
9456   539894004   4849   5092310.668935
8948   539894004   4849   5009045.085121
8765   539894004   4849   4928465.518720
8397   539894004   4849   4850450.285334
13102   539894004   4849   4774886.668475
8655   539894004   4849   4701661.350609
22525   539894004   4849   4630638.949114
11250   539894004   4849   4561753.809985
13086   539894004   4849   4494873.321632
10255   539894004   4849   4429949.276590
8587   539894004   4849   4366873.445285
8500   539894004   4849   4305546.633020
8750   539894004   4849   4245909.750226
8604   539894004   4849   4187904.080248
8684   539894004   4849   4131467.633401
9954   539894004   4849   4076541.513422
9291   539894004   4849   4023054.633300
17492   539894004   4849   3970969.973207
12623   539894004   4849   3918995.062598
10412   539894004   4849   3869614.038233
13479   539894004   4849   3821069.013553
11478   539894004   4849   3774128.349145
12506   539894004   4849   3727836.628535
13514   539894004   4849   3683142.637367
14650   539894004   4849   3639252.770433
24080   539894004   4849   3596087.707063
22537   539894004   4849   3553835.976306
13996   539894004   4849   3513243.303964
12103   539894004   4849   3473526.533800
13317   539894004   4849   3434728.991793
34878   539894004   4849   3396318.677163
11571   539894004   4849   3359198.057025
34656   539894004   4849   3322746.905409
11910   539894004   4849   3287175.760758
11390   539894004   4849   3252392.748231
12588   539894004   4849   3218331.687932
12126   539894004   4849   3184993.552709
22150   539894004   4849   3152051.628114
24914   539894004   4849   3120087.273831
14580   539894004   4849   3089056.355047
14298   539894004   4849   3058338.816842
12565   539894004   4849   3028237.964014
12550   539894004   4849   2998728.649191
24982   539894004   4849   2969791.625714
11802   539894004   4849   2941415.007314
8810   539894004   4849   2913577.046804
13347   539894004   4849   2886197.571734
12505   539894004   4849   2859387.527752
14229   539894004   4849   2833186.337991
12421   539894004   4849   2807350.020636
12383   539894004   4849   2781996.762560
14831   539894004   4849   2756976.124077
9358   539894004   4849   2732495.722186
8463   539894004   4849   2708434.624685
13346   539894004   4849   2684893.906522
8749   539894004   4849   2661847.808525
10179   539894004   4849   2639039.554630
8859   539894004   4849   2616624.426027
9322   539894004   4849   2594571.780924
8963   539894004   4849   2572895.015990
8925   539894004   4849   2551579.425328
9291   539894004   4849   2530615.190254
9040   539894004   4849   2509991.938047
8894   539894004   4849   2489693.536970
12170   539894004   4849   2469744.895597
8754   539894004   4849   2450302.461806
16800   539894004   4849   2430965.778768
9558   539894004   4849   2411935.005878
9934   539894004   4849   2393206.923562
10101   539894004   4849   2374911.206738
8919   539894004   4849   2356754.836499
8913   539894004   4849   2338873.874672
8766   539894004   4849   2321260.596183
8854   539894004   4849   2303910.890667
8742   539894004   4849   2286820.991491
9201   539894004   4849   2269990.908671
8845   539894004   4849   2253404.773966
8925   539894004   4849   2237059.161781
8731   539894004   4849   2220953.500442
12997   539894004   4849   2205091.159779
8752   539894004   4849   2189455.077811
14632   539894004   4849   2174031.775327
14400   539894004   4849   2158825.335695
10543   539894004   4849   2143829.320008
16131   539894004   4849   2129034.449965
8892   539894004   4849   2114439.472717
9309   539894004   4849   2100048.833895
11383   539894004   4849   2085853.914341
11005   539894004   4849   2071859.367535
13037   539894004   4849   2058039.969618
11338   539894004   4849   2044419.442959
11166   539894004   4849   2030974.025783
8756   539894004   4849   2017698.617518
43361   539894004   4849   2004601.061159
11299   539894004   4849   1991690.026958
13542   539894004   4849   1978948.928549
10133   539894004   4849   1966370.200710
16703   539894004   4849   1953949.587571
15975   539894004   4849   1941675.784442
13710   539894004   4849   1929568.404320
12949   539894004   4849   1917740.249391
11582   539894004   4849   1905929.373752
13022   539894004   4849   1894259.745071
12912   539894004   4849   1882740.812603
14497   539894004   4849   1871353.251568
12519   539894004   4849   1860109.585705
13182   539894004   4849   1849003.159323
13017   539894004   4849   1838029.943595
22733   539894004   4849   1827185.095636
13727   539894004   4849   1816465.447575
11505   539894004   4849   1805915.524587
15064   539894004   4849   1795447.055463
19622   539894004   4849   1785102.114192
13237   539894004   4849   1774870.607755
12731   539894004   4849   1764761.666227
16485   539894004   4849   1754761.980932
13258   539894004   4849   1744888.774364
13776   539894004   4849   1735123.634485
14587   539894004   4849   1725465.766854
11714   539894004   4849   1715915.795720
14064   539894004   4849   1706479.526566
14141   539894004   4849   1697135.865665
15924   539894004   4849   1687895.365239
8942   539894004   4849   1678761.875685
12996   539894004   4849   1669710.490130
8806   539894004   4849   1660772.342985
13200   539894004   4849   1651921.610708
17781   539894004   4849   1643158.398853
8874   539894004   4849   1634481.556812
8653   539894004   4849   1625894.943020
8969   539894004   4849   1617399.238078
8836   539894004   4849   1609010.615018
9242   539894004   4849   1600689.068426
8493   539894004   4849   1592452.351169
14793   539894004   4849   1584308.324566
12372   539894004   4849   1576248.064527
9101   539894004   4849   1568274.246352
9567   539894004   4849   1560372.794102
8891   539894004   4849   1552558.566471
15020   539894004   4849   1544893.993895
8698   539894004   4849   1537239.029766
8863   539894004   4849   1529653.129814
8755   539894004   4849   1522140.214593
8487   539894004   4849   1514698.955856
14648   539894004   4849   1507338.369563
12415   539894004   4849   1500049.305290
8683   539894004   4849   1492829.122468
14617   539894004   4849   1485677.395211
17064   539894004   4849   1478597.217812
22453   539894004   4849   1471654.071802
8708   539894004   4849   1464712.329883
11952   539894004   4849   1457835.304253
11734   539894004   4849   1451023.360109
11106   539894004   4849   1444273.677826
8588   539894004   4849   1437627.816224
8735   539894004   4849   1430998.964206
8726   539894004   4849   1424424.870943
9933   539894004   4849   1417912.492236
8799   539894004   4849   1411458.828659
10047   539894004   4849   1405071.324060
9179   539894004   4849   1398740.259712
11742   539894004   4849   1392467.752490
8754   539894004   4849   1386253.733168
10507   539894004   4849   1380095.152350
11796   539894004   4849   1373990.036204
8802   539894004   4849   1367942.785241
11636   539894004   4849   1361948.329246
15155   539894004   4849   1356001.694984
14332   539894004   4849   1350107.304672
8983   539894004   4849   1344265.741186
12549   539894004   4849   1338479.330819
13021   539894004   4849   1332742.397646
13156   539894004   4849   1327053.596639
22694   539894004   4849   1321415.190165
10850   539894004   4849   1315825.533597
8876   539894004   4849   1310276.648123
11532   539894004   4849   1304783.574384
8704   539894004   4849   1299329.558827
8865   539894004   4849   1293919.627753
18472   539894004   4849   1288611.195199
8781   539894004   4849   1283301.886494
8677   539894004   4849   1278024.349932
12456   539894004   4849   1272794.834403
12492   539894004   4849   1267614.116352
12993   539894004   4849   1262481.160904
13292   539894004   4849   1257380.482682
12543   539894004   4849   1252330.310991
10941   539894004   4849   1247309.513275
8573   539894004   4849   1242330.443780
14598   539894004   4849   1237402.449943
12000   539894004   4849   1232508.529329
8664   539894004   4849   1227644.120191
8599   539894004   4849   1222821.517827
8767   539894004   4849   1218037.277399
11747   539894004   4849   1213290.216504
8451   539894004   4849   1208576.586059
19170   539894004   4849   1203901.494417
9591   539894004   4849   1199266.417962
13166   539894004   4849   1194662.653224
8806   539894004   4849   1190099.117770
8675   539894004   4849   1185567.413775
8588   539894004   4849   1181073.732997
8732   539894004   4849   1176607.475528
9424   539894004   4849   1172182.546245
8666   539894004   4849   1167787.822285
8653   539894004   4849   1163430.540974
12056   539894004   4849   1159101.296153
19356   539894004   4849   1154815.361645
8728   539894004   4849   1150552.417444
8807   539894004   4849   1146324.738696
14120   539894004   4849   1142121.946561
12322   539894004   4849   1137957.305863
13433   539894004   4849   1133822.983345
8873   539894004   4849   1129716.423649
8746   539894004   4849   1125636.966918
8540   539894004   4849   1121595.980626
8469   539894004   4849   1117582.064349
8856   539894004   4849   1113591.880547
22000   539894004   4849   1109628.039212
8538   539894004   4849   1105700.675837
