Act   Max   Min   Avg
0   0   0   -nan
12047   27546   11457   12383.963704
11939   144889   11457   12406.612927
14586   144889   11457   12524.236194
17629   144889   11457   12610.070989
14684   144889   11457   12601.785110
12292   144889   11457   12579.282312
11843   144889   11457   12586.958362
19134   144889   11457   12596.289351
12773   144889   11457   12607.829214
14760   144889   11457   12611.524787
19040   144889   11457   12717.806363
12035   144889   11445   12722.219455
17142   144889   11445   12705.414635
12805   144889   11445   12696.959266
12068   144889   11445   12710.105764
16395   144889   11445   12712.857836
12910   144889   11445   12705.151901
12077   144889   11445   12703.861354
11976   144889   11445   12715.333647
11696   144889   11445   12715.857252
12147   144889   11445   12729.860182
13042   144889   11445   12751.073618
14381   144889   11445   12753.278357
15792   144889   11445   12748.121813
21368   144889   11445   12745.275751
14835   144889   11445   12736.019346
12538   144889   11445   12736.906705
14885   144889   11445   12738.384713
12313   144889   11445   12737.120206
12268   144889   11445   12746.256237
20371   144889   11445   12750.973183
18374   144889   11445   12754.457196
17789   151247   11445   12754.132532
12625   151247   11445   12751.201872
12032   151247   11445   12753.583559
11931   151247   11445   12759.898946
12814   151247   11445   12765.120201
12930   151247   11445   12790.461263
11977   151247   11445   12801.740454
12032   163844   11443   12785.882897
13283   163844   11443   12774.926607
13711   163844   11435   12763.782914
12842   163844   11435   12749.313061
16089   163844   11435   12735.466487
11896   163844   11435   12722.420014
11843   168581   11435   12712.657166
16711   168581   11435   12707.174028
13718   168581   11435   12706.276159
12045   168581   11435   12695.378553
12160   168581   11435   12683.523764
11976   168581   11435   12672.244483
12547   174330   11412   12667.344831
10724   174330   10307   12657.362201
10663   174330   10240   12636.880181
13812   174330   10239   12615.915944
14202   174330   10239   12593.234858
12478   174330   10239   12569.370044
14337   174330   10239   12545.715405
14237   174330   10239   12524.465263
14152   174330   10239   12506.500965
17303   174330   10239   12498.601994
17252   174330   10239   12493.377186
11605   174330   10239   12489.310494
11379   183891   10239   12486.819978
19268   183891   10239   12483.778291
11954   183891   10239   12481.270069
11750   183891   10239   12479.607518
11900   183891   10239   12481.470786
15204   183891   10239   12479.742430
11941   183891   10239   12478.605938
11761   183891   10239   12477.694680
11953   183891   10239   12477.000898
11937   183891   10239   12476.379671
12237   183891   10239   12476.319533
11665   183891   10239   12476.706489
15889   183891   10239   12478.464452
12252   183891   10239   12482.723755
12118   183891   10239   12484.657056
11880   183891   10239   12487.184483
23268   183891   10239   12490.622597
11912   183891   10239   12496.143118
11754   183891   10239   12497.195322
12250   183891   10239   12497.994143
11995   183891   10239   12499.326763
11939   183891   10239   12497.840129
12888   183891   10239   12499.329745
12162   183891   10239   12507.608288
15077   183891   10239   12511.900476
14316   187066   10239   12514.151132
12103   187066   10239   12517.164295
12848   187066   10239   12518.192127
12276   187066   10239   12519.676188
12250   187066   10239   12521.403074
12084   187066   10239   12519.453047
11879   187066   10239   12518.256243
12229   187066   10239   12516.482312
11980   187066   10239   12515.100883
12054   187066   10239   12513.529551
14138   187066   10239   12512.602636
12198   187066   10239   12511.245552
13230   187066   10239   12509.746579
11929   187066   10239   12507.228201
11977   187066   10239   12504.319166
12169   187066   10239   12501.651339
12000   187066   10239   12498.778840
12075   187066   10239   12495.838386
12059   187066   10239   12493.706549
17637   187066   10239   12491.426689
13110   187066   10239   12488.859726
12923   187066   10239   12486.520372
12275   187066   10239   12484.222925
12856   187066   10239   12481.893524
13464   187066   10239   12479.419007
13830   187066   10239   12476.929274
16393   187066   10239   12474.744339
12490   187066   10239   12472.339068
13962   187066   10239   12469.862926
14792   187066   10239   12467.363446
12425   187066   10239   12464.933941
13056   187066   10239   12462.643258
14045   187066   10239   12460.928573
14316   187066   10239   12459.559224
12313   187066   10239   12458.384299
11820   187066   10239   12457.965125
12044   187066   10239   12457.720636
11930   187066   10239   12457.800623
11897   187066   10239   12455.348415
12907   187066   10239   12452.857967
13241   187066   10239   12450.845699
13800   187066   10239   12449.498684
12003   187066   10239   12451.777802
15000   187066   10239   12454.897317
12775   187066   10239   12458.369404
11786   187066   10239   12460.150812
11818   187066   10239   12458.146598
12125   187066   10239   12458.773225
12432   187066   10239   12462.777061
15314   187066   10239   12466.871325
13541   187066   10239   12470.640526
12057   187066   10239   12474.565516
12454   187066   10239   12477.832261
14132   187066   10239   12481.482307
12076   187066   10239   12484.604981
12447   187066   10239   12487.697097
16752   187066   10239   12491.066161
14921   187066   10239   12494.423779
18729   187066   10239   12497.632184
17680   187066   10239   12500.489858
12088   187066   10239   12503.704924
11716   187066   10239   12505.000451
11830   187066   10239   12505.824086
12063   187066   10239   12506.902818
11560   187066   10239   12507.978104
17684   187066   10239   12509.370690
26075   187066   10239   12510.609020
12225   187066   10239   12511.950468
11701   187066   10239   12513.609621
11747   187066   10239   12515.008262
12189   187066   10239   12516.655050
12053   187066   10239   12518.292863
11999   187066   10239   12519.870150
11949   187066   10239   12521.453664
16078   187066   10239   12523.175404
21462   187066   10239   12524.955470
11861   187066   10239   12525.523063
11777   187066   10239   12525.587921
11799   187066   10239   12525.542639
11667   187066   10239   12526.236740
12051   187066   10239   12525.744970
12103   187066   10239   12527.037010
11644   187066   10239   12526.661188
13902   187066   10239   12523.750342
12695   187066   10239   12520.615984
20755   187066   10239   12517.870298
12899   187066   10239   12516.295866
11805   187066   10239   12515.845327
11619   187066   10239   12515.370958
12308   187066   10239   12514.909504
12017   187066   10239   12514.994376
11886   187066   10239   12515.580075
12073   187066   10239   12515.231952
11747   187066   10239   12514.267375
11951   187066   10239   12514.120481
18916   187066   10239   12515.856755
14234   187066   10239   12516.396931
13911   187066   10239   12516.524763
13814   187066   10239   12517.868694
11750   187066   10239   12518.530789
16731   187066   10239   12519.479577
12307   187066   10239   12519.105249
11876   187066   10239   12517.734451
11876   187066   10239   12516.176810
16023   187066   10239   12514.458757
12662   187066   10239   12512.847729
13638   187066   10239   12510.965776
11596   187066   10239   12509.295890
11934   187066   10239   12506.796406
14236   187066   10239   12504.990299
12676   187066   10239   12504.008533
12518   187066   10239   12502.165962
13933   187066   10239   12499.772921
13313   187066   10239   12497.259176
13040   187066   10239   12494.794664
15558   187066   10239   12492.938219
13912   187066   10239   12490.999874
13119   187066   10239   12488.628071
11762   187066   10239   12486.375728
14870   187066   10239   12484.362021
12337   187066   10239   12482.393948
12689   187066   10239   12480.083191
15308   187066   10239   12477.766697
18511   187066   10239   12475.927044
12209   187066   10239   12474.306181
11790   187066   10239   12472.078904
11915   187066   10239   12470.155928
12710   187066   10239   12468.553199
15215   187066   10239   12467.255596
13260   187066   10239   12466.039466
12578   187066   10239   12464.413694
12532   187066   10239   12462.964971
13435   187066   10239   12461.940858
13723   187066   10239   12460.280211
12242   187066   10239   12458.595731
12242   187066   10239   12457.021457
12039   187066   10239   12455.864907
11738   187066   10239   12454.145785
12123   187066   10239   12452.434406
11774   187066   10239   12450.857327
11941   187066   10239   12449.945643
11936   187066   10239   12448.469626
11833   187066   10239   12446.758833
12573   187066   10239   12445.183571
12242   187066   10239   12444.077113
11916   187066   10239   12442.432937
11740   187066   10239   12440.807667
11698   187066   10239   12439.177541
19306   187066   10239   12438.437821
12099   187066   10239   12437.220089
12692   187066   10239   12435.604376
16889   187066   10239   12433.994363
14051   187066   10239   12432.917432
12486   187066   10239   12431.340275
12421   187066   10239   12429.776906
11918   187066   10239   12428.313705
11888   187066   10239   12427.548029
11991   187066   10239   12425.976050
11865   187066   10239   12424.378677
11903   187066   10239   12422.853406
11925   187066   10239   12421.825844
11802   187066   10239   12420.403474
11846   187066   10239   12418.865849
12710   187066   10239   12417.393460
12391   187066   10239   12416.721042
12071   187066   10239   12415.233980
11832   187066   10239   12413.777291
11915   187066   10239   12412.408614
11916   187066   10239   12411.445092
11830   187066   10239   12410.048661
11967   187066   10239   12408.654723
11992   187066   10239   12407.222120
11889   187066   10239   12406.570217
13045   187066   10239   12405.191511
12165   187066   10239   12403.851521
11923   187066   10239   12402.418338
11904   187066   10239   12401.538126
11817   187066   10239   12400.195145
11755   187066   10239   12398.799344
11812   187066   10239   12397.476517
11873   187066   10239   12396.955098
11791   187066   10239   12395.552145
12004   187066   10239   12394.143583
14294   187066   10239   12392.771075
12185   187066   10239   12391.899389
11813   187066   10239   12390.573533
18256   187066   10239   12390.184607
14857   187066   10239   12389.224151
13018   187066   10239   12388.463085
15735   187066   10239   12387.665118
13618   187066   10239   12386.408452
11850   187066   10239   12385.127604
14073   187066   10239   12384.342536
12545   187066   10239   12383.070360
12228   187066   10239   12381.819244
12131   187066   10239   12380.623468
11855   187066   10239   12379.614032
11736   187066   10239   12379.034616
12040   187066   10239   12377.800760
11943   187066   10239   12376.647853
17471   187066   10239   12375.722816
11943   187066   10239   12374.653820
12720   187066   10239   12373.474669
12710   187066   10239   12372.301282
14817   187066   10239   12371.362190
14765   187066   10239   12370.709674
13613   187066   10239   12369.531344
16709   187066   10239   12368.342479
14224   187066   10239   12367.256560
11879   187066   10239   12366.404167
11933   187066   10239   12365.266451
11905   187066   10239   12364.127703
12738   187066   10239   12363.161032
12710   187066   10239   12362.486796
12168   187066   10239   12361.356408
12066   187066   10239   12360.404913
11765   187066   10239   12359.434313
11967   187066   10239   12358.700986
11910   187066   10239   12357.591548
11837   187066   10239   12356.510582
18292   187066   10239   12355.550596
15996   187066   10239   12354.994430
15641   187066   10239   12353.965253
12605   187066   10239   12353.058677
12416   187066   10239   12351.984487
11853   187066   10239   12351.387218
11857   187066   10239   12350.339775
11869   187066   10239   12349.299738
11998   187066   10239   12348.285810
11948   187066   10239   12347.899108
11957   187066   10239   12346.953443
11725   187066   10239   12345.927285
13123   187066   10239   12344.942248
12848   187066   10239   12344.323146
12310   187066   10239   12343.318826
11795   187066   10239   12342.339506
11884   187066   10239   12341.413508
11885   187066   10239   12341.123472
11696   187066   10239   12340.111327
11811   187066   10239   12339.168946
11872   187066   10239   12338.158501
11930   187066   10239   12337.496116
13090   187066   10239   12336.584586
12147   187066   10239   12335.617337
11812   187066   10239   12334.636282
11881   187066   10239   12334.426240
11920   187066   10239   12333.500851
11756   187066   10239   12332.572810
12024   187066   10239   12331.703795
11843   187066   10239   12331.119461
11831   187066   10239   12330.184687
11925   187066   10239   12329.280529
12622   187066   10239   12328.361408
12387   187066   10239   12328.036506
12034   187066   10239   12327.323192
11637   187066   10239   12326.553216
11852   187066   10239   12325.765453
11744   187066   10239   12325.350885
12069   187066   10239   12324.579150
11948   187066   10239   12323.820799
12035   187066   10239   12323.050312
12782   187066   10239   12322.919032
12572   187066   10239   12322.135899
12230   187066   10239   12321.352044
11943   187066   10239   12320.584224
11988   187066   10239   12320.164981
11870   187066   10239   12319.410252
11910   187066   10239   12318.706475
11840   187066   10239   12317.947043
17189   187066   10239   12317.583685
14038   187066   10239   12316.966147
14296   187066   10239   12316.212663
12489   187066   10239   12315.451058
12161   187066   10239   12315.076333
11989   187066   10239   12314.327942
11893   187066   10239   12313.580824
11983   187066   10239   12312.826304
11812   187066   10239   12312.478006
11707   187066   10239   12311.924557
11921   187066   10239   12311.265688
11973   187066   10239   12310.524848
14558   187066   10239   12310.022546
12191   187066   10239   12309.409489
11887   187066   10239   12308.706125
12104   187066   10239   12308.016600
12292   187066   10239   12307.650659
11887   187066   10239   12307.213798
11898   187066   10239   12306.508693
12035   187066   10239   12305.802494
14949   187066   10239   12305.200144
12089   187066   10239   12304.737872
13743   187066   10239   12304.030102
12659   187066   10239   12303.389188
12468   187066   10239   12302.847642
11937   187066   10239   12302.607783
11743   187066   10239   12301.914764
11888   187066   10239   12301.220811
11762   187066   10239   12300.603531
11822   187066   10239   12300.234244
11937   187066   10239   12299.613957
11973   187066   10239   12298.921984
17765   187066   10239   12298.353028
12032   187066   10239   12298.107264
11755   187066   10239   12297.424311
11923   187066   10239   12296.795673
11731   187066   10239   12296.111796
11900   187066   10239   12295.746380
11691   187066   10239   12295.086143
12064   187066   10239   12294.419392
11935   187066   10239   12293.781146
11918   187066   10239   12293.709240
12543   187066   10239   12293.076606
12183   187066   10239   12292.428328
11926   187066   10239   12291.773097
11951   187066   10239   12291.445475
11676   187066   10239   12290.815425
11845   187066   10239   12290.229646
11980   187066   10239   12289.579283
11868   187066   10239   12289.414933
11972   187066   10239   12288.783199
11940   187066   10239   12288.164353
12602   187066   10239   12287.539105
12228   187066   10239   12287.207386
12060   187066   10239   12286.636937
