Act   Max   Min   Avg
0   0   0   -nan
15757   41220   11409   13358.533547
11764   84066   10777   13478.413509
20157   102447   10777   13508.014232
12006   214265   10777   13638.628753
15253   214265   10777   13659.691905
13218   214265   10777   13727.167619
12896   214265   10777   13758.738094
13053   214265   10777   13793.359231
13293   214265   10777   13768.044763
12835   214265   10777   13798.849228
13546   214265   10777   13814.681809
13638   214265   10777   13835.387375
14346   214265   10777   13827.894747
13213   214265   10777   13844.103085
12843   214265   10777   13857.907896
13161   214265   10777   13870.668126
14320   214265   10777   13848.871771
15838   214265   10777   13859.994008
14261   214265   10777   13870.370447
12805   214265   10777   13879.537381
12467   214265   10777   13871.496942
12984   214265   10777   13881.615269
13685   214265   10777   13888.641746
13348   214265   10777   13895.528845
12803   214265   10777   13881.415284
16487   214265   10777   13887.942268
14973   225860   10777   13894.811496
13636   225860   10777   13901.039359
22148   225860   10777   13895.694770
18494   225860   10777   13900.842922
16449   225860   10777   13905.262945
12199   225860   10777   13910.027585
12127   225860   10777   13908.346201
13066   225860   10777   13902.762854
11636   225860   10777   13907.584019
13074   225860   10777   13911.582548
13571   225860   10777   13908.185265
11819   225860   10777   13910.129803
12937   225860   10777   13913.464920
12368   225860   10777   13917.165331
15572   225860   10777   13916.140115
14685   225860   10777   13913.741733
13632   225860   10777   13917.956636
16190   225860   10777   13921.773416
11748   225860   10777   13922.031804
14204   225860   10777   13921.941814
15009   225860   10777   13925.467995
14956   225860   10777   13928.838279
12297   225860   10777   13928.251056
13540   225860   10777   13925.017316
15055   225860   10777   13928.056980
14563   225860   10777   13931.631926
12893   225860   10777   13934.544152
13441   225860   10777   13932.521683
14912   225860   10777   13935.170967
15748   225860   10777   13937.158965
15157   225860   10777   13938.832704
13069   225860   10777   13933.266788
14270   225860   10777   13935.788642
13856   225860   10777   13938.813250
13489   225860   10777   13941.678855
13372   225860   10777   13938.385874
15276   225860   10777   13941.126316
12893   225860   10777   13943.768470
14600   225860   10777   13946.338108
20642   225860   10777   13941.050046
15656   225860   10777   13943.222039
15503   225860   10777   13945.559994
13437   225860   10777   13948.174406
12730   225860   10777   13946.297990
23892   225860   10777   13948.538951
12941   225860   10777   13951.112058
16424   225860   10777   13953.313943
13331   225860   10777   13948.216862
12096   225860   10777   13950.388815
15257   225860   10777   13952.088301
36137   225860   10777   13953.952354
15238   225860   10777   13951.910214
14547   225860   10777   13953.744761
13391   225860   10777   13955.406197
19457   225860   10777   13956.865602
12491   225860   10777   13953.215531
13307   225860   10777   13953.858870
15212   225860   10777   13955.908243
11889   225860   10777   13957.488998
11880   225860   10777   13955.743839
41198   225860   10777   13957.007387
15111   225860   10777   13958.331690
13450   225860   10777   13959.974282
13866   225860   10777   13958.411378
15628   225860   10777   13956.929752
14358   225860   10777   13958.356051
26383   225860   10777   13959.564709
21988   225860   10777   13960.004231
23213   225860   10777   13959.347646
14602   225860   10777   13960.470461
13214   225860   10777   13962.244601
12086   225860   10777   13961.783333
11748   225860   10777   13959.044238
23716   225860   10777   13960.836544
11887   225860   10777   13962.265192
13377   225860   10777   13963.230179
13106   225860   10777   13962.003337
13622   225860   10777   13963.313970
17466   225860   10777   13964.527788
11713   225860   10777   13964.944974
14273   225860   10777   13961.933303
13806   225860   10777   13962.965332
14948   225860   10777   13964.484809
13684   225860   10777   13962.799433
13286   225860   10777   13960.860802
13598   225860   10777   13961.823905
15521   225860   10777   13962.968332
14244   225860   10777   13964.181544
12118   225860   10777   13960.823454
11995   225860   10777   13961.705780
12225   225860   10777   13963.016590
13343   225860   10777   13964.060650
13627   225860   10777   13962.482465
12623   225860   10777   13963.485187
15860   225860   10777   13964.872086
13527   225860   10777   13965.827618
13698   225860   10777   13962.579909
13385   225860   10777   13963.363456
14402   225860   10777   13964.682293
15224   225860   10777   13965.530547
23279   225860   10777   13963.936205
13733   225860   10777   13964.846696
12581   225860   10777   13965.963539
16039   225860   10777   13966.787266
12934   225860   10777   13964.171144
16309   225860   10777   13964.770764
15006   225860   10777   13965.825732
13849   225860   10777   13967.019797
16436   225860   10777   13967.637951
13352   225860   10777   13966.493814
16737   225860   10777   13967.424073
12435   225860   10777   13968.317211
20061   225860   10777   13967.385635
12214   225860   10777   13966.636716
16155   225860   10777   13967.585572
14871   225860   10777   13968.311423
12033   225860   10777   13968.773785
15582   225860   10777   13968.224629
13856   225860   10777   13969.084899
