Act   Max   Min   Avg
0   0   0   -nan
16715   183827   10932   18376.216783
11686   183827   10932   17202.543728
12501   183827   10898   16227.327891
17676   183827   10856   16318.271297
11813   183827   10758   16404.116358
25047   183827   10758   16361.119728
20806   183827   10722   16393.476441
26541   183827   10722   16549.411757
13458   183827   10722   16624.356473
11417   183827   10722   16724.369844
21427   183827   10722   16728.459154
32254   183827   10722   16885.814137
17877   183827   10722   16992.718855
15319   183827   10722   17009.912410
25506   183827   10722   17047.655833
15171   183827   10722   17073.241096
31976   183827   10722   17190.721728
35486   183827   10722   17247.276603
14653   183827   10722   17329.217332
24452   183827   10722   17528.362154
17623   383992   10722   17709.820016
12370   383992   10722   17684.888673
61066   383992   10722   18409.734218
32236   383992   10722   19346.061443
45688   746343   10722   20344.178885
46615   746343   10722   21198.129795
33695   746343   10722   21890.358945
36233   746343   10722   22485.792399
39121   746343   10722   22886.457623
33277   746343   10722   23216.521965
26637   746343   10722   23485.622658
32371   746343   10722   23686.892542
30468   746343   10722   23824.428223
23495   746343   10722   23923.983684
44362   746343   10722   23988.992159
27600   746343   10722   24026.790470
20856   746343   10722   24004.115886
17650   746343   10722   23924.629020
19562   746343   10722   23833.184088
28098   746343   10722   23761.671150
26764   746343   10722   23727.565094
23609   746343   10722   23615.219680
15117   746343   10722   23536.115093
29156   746343   10722   23478.829090
18045   746343   10722   23393.179048
22714   746343   10722   23303.462382
26933   746343   10722   23245.226080
22553   746343   10722   23217.543912
22271   746343   10722   23180.136384
20396   746343   10722   23119.942259
16323   746343   10722   23050.733003
23620   746343   10722   22978.032585
23327   746343   10722   22923.175300
35241   746343   10722   22888.537951
27557   746343   10722   23016.055156
27935   746343   10722   23145.438635
18584   746343   10722   23242.128897
25857   746343   10722   23294.053767
28188   746343   10722   23318.251670
27613   746343   10722   23300.069834
16423   746343   10722   23260.239075
14373   746343   10722   23159.169692
14262   746343   10722   23033.760279
21877   746343   10722   22974.704932
15659   746343   10722   22886.320008
18787   746343   10722   22789.099421
22066   746343   10722   22768.378596
16488   746343   10722   22744.146952
22026   746343   10722   22692.079148
17112   746343   10722   22645.846920
18384   746343   10722   22586.474399
21632   746343   10722   22539.220690
13271   746343   10722   22494.879027
27412   746343   10722   22429.237777
19813   746343   10722   22365.190596
17521   746343   10722   22295.868449
37599   746343   10722   22246.482996
22479   746343   10722   22189.639656
16388   746343   10722   22140.071929
26702   746343   10722   22091.375017
17150   746343   10722   22063.626364
14857   746343   10722   22032.556205
121450   746343   10722   22014.851573
13081   746343   10722   21964.696747
20138   746343   10722   21937.516534
13804   746343   10722   21908.895765
33283   746343   10722   21884.246512
33122   746343   10722   21877.914517
22240   746343   10722   21831.249229
20173   746343   10722   21790.642636
14195   746343   10722   21741.128875
16240   746343   10722   21689.309959
21177   746343   10722   21640.500994
11948   746343   10722   21570.588215
12894   746343   10722   21494.825724
24566   746343   10722   21445.800920
12854   746343   10722   21418.011061
13628   746343   10722   21383.174451
16626   746343   10722   21339.508397
15844   746343   10722   21287.609578
17780   746343   10722   21228.481091
15691   746343   10722   21178.173376
18062   746343   10722   21131.293509
23250   746343   10722   21095.927158
24878   746343   10722   21055.977800
14357   746343   10722   21003.114539
