Act   Max   Min   Avg
0   0   0   -nan
25164   34567   12335   18137.630370
20938   36795   12228   18314.643214
17218   38045   12020   17695.654461
27849   39175   12020   17634.522977
24800   39175   12020   17957.401479
12811   39175   12020   17962.141835
22161   39175   12020   18036.378820
17734   110365   12020   18219.751305
29445   110365   12020   18276.190029
13939   110365   12020   18217.923322
13422   110365   12020   18182.071461
22821   110365   12020   18205.776230
16728   110365   12020   18280.041351
16567   110365   12020   18281.825960
14408   110365   12020   18347.799151
32125   110365   12020   18411.201729
16040   110365   12020   18486.738614
16847   110365   12020   18553.194039
15962   110365   12020   18634.889186
17117   110365   12020   19145.773076
50093   110365   12020   19786.008252
27901   110365   12020   20164.928377
31790   110365   12020   20348.956271
21317   110365   12020   20509.548963
21094   110365   12020   20612.644849
30561   110365   12020   20724.750278
18787   110365   12020   20840.536855
18020   110365   12020   20926.894877
21786   110365   12020   21012.271444
30311   110365   12020   21100.347413
26487   110365   12020   21132.878801
27084   110365   12020   21169.890670
33946   110365   12020   21179.888121
23927   110365   12020   21195.745738
16327   110365   12020   21224.871408
22633   110365   12020   21257.587713
20182   110365   12020   21213.961890
22718   110365   12020   21204.869804
20207   110365   12020   21157.837607
17266   110365   12020   21092.678702
27671   110365   12020   21038.191424
21094   110365   12020   21051.945541
15460   110365   12020   20987.123570
21257   110365   12020   20922.307896
22476   110365   12020   20900.980475
27615   110365   12020   20909.456733
19338   110365   12020   20911.425208
33899   110365   12020   20881.061637
26327   110365   12020   20857.842801
26598   110365   12020   20849.580688
15457   110365   12020   20842.467521
20064   110365   12020   20845.006054
20380   110365   12020   20854.140967
31040   110365   12020   20870.432295
24397   110365   12020   20847.323819
26499   110365   12020   20842.004376
28120   110365   12020   20844.168831
21874   110365   12020   20897.611333
19929   110365   12020   20962.263997
22420   110365   12020   21021.575809
28189   110365   12020   21055.929480
27956   110365   12020   21077.909671
24741   110365   12020   21067.765202
14316   110365   12020   21055.792556
13934   110365   12020   20969.138041
14662   110365   12020   20875.877111
14466   110365   12020   20780.893404
13109   110365   12020   20683.865315
16637   110365   12020   20631.848561
15120   110365   12020   20586.986381
15041   110365   12020   20523.880721
19405   110365   12020   20488.564670
21780   110365   12020   20490.423763
20906   110365   12020   20484.210193
21460   110365   12020   20467.841288
20899   110365   12020   20459.105496
12959   110365   12020   20445.719119
16050   110365   12020   20424.842312
16520   110365   12020   20424.150877
20395   110365   12020   20397.797475
15289   110365   12020   20375.890011
14819   110365   12020   20347.761752
20031   110365   12020   20323.867936
15859   110365   12020   20319.846479
23696   110365   12020   20311.461002
14761   110365   12020   20314.068239
31507   110365   12020   20302.344355
14335   110365   12020   20279.625357
18144   110365   12020   20258.370724
19490   110365   12020   20245.758058
18684   110365   12020   20242.500432
28686   110365   12020   20237.351022
19221   110365   12020   20240.570112
20982   133196   12020   20240.700356
23627   133196   12020   20256.346123
27404   133196   12020   20270.861491
22935   133196   12020   20262.318967
23277   133196   12020   20249.038184
23518   133196   12020   20234.995981
17902   133196   12020   20220.945681
19007   133196   12020   20207.031545
19989   133196   12020   20165.168908
15599   133196   12020   20128.101114
14467   133196   12020   20118.560647
16059   133196   12020   20111.295716
22938   133196   12020   20107.912695
24053   133196   12020   20087.442863
17530   133196   12020   20065.578067
14474   133196   12020   20036.888814
17761   133196   12020   20014.004766
15623   133196   12020   19985.217006
19217   133196   12020   19968.530699
22835   133196   12020   19944.893762
14320   135807   12020   19916.022191
15772   135807   12020   19873.673051
14007   135807   12020   19827.230671
18609   135807   12020   19784.358770
14045   135807   12020   19741.433545
22018   135807   12020   19696.687636
19785   135807   12020   19663.492095
