Act   Max   Min   Avg
0   0   0   -nan
26495   37858   12324   18257.054945
22441   83916   12324   20319.507218
23876   83916   12066   20615.857807
21487   83916   12013   20731.704239
24986   83916   12013   20806.906805
29095   83916   12013   20974.216077
24950   83916   12013   21293.461068
23925   83916   12013   21720.713930
19219   83916   12013   21766.253654
19644   83916   12013   22000.612942
21341   83916   12013   22039.234039
13923   83916   12013   22101.986568
13974   83916   12013   22060.003521
24484   83916   12013   22127.958561
14932   83916   12013   22215.339239
18303   83916   12013   22194.902234
25322   83916   12013   22160.269096
20068   83916   12013   22121.552747
35355   83916   12013   22363.093187
34537   83916   12013   22646.656046
56503   83916   12013   23664.440230
18971   83916   12013   24332.010003
20660   83916   12013   24861.469366
35952   83916   12013   25169.189318
14778   83916   12013   25420.236597
23620   83916   12013   25663.309424
35970   83916   12013   25945.890405
26626   153756   12013   26236.746533
27439   153756   12013   26461.101901
32302   153756   12013   26568.814798
23421   153756   12013   26694.164194
17916   153756   12013   26752.040040
24791   153756   12013   26787.592294
28710   153756   12013   26841.859707
29781   153756   12013   26914.397958
22230   153756   12013   26952.287453
26941   153756   12013   26992.668775
25370   153756   12013   27089.058933
37352   153756   12013   27142.788408
16875   153756   12013   27144.977818
27214   153756   12013   27094.881041
23974   153756   12013   27063.945156
20123   153756   12013   27031.227320
28616   153756   12013   27081.266348
19653   153756   12013   27078.044132
15488   153756   12013   27047.503583
22679   153756   12013   27024.261126
24662   153756   12013   27065.649132
31562   153756   12013   27065.151918
24802   153756   12013   27042.316196
24801   153756   12013   27029.418589
17127   153756   12013   27027.160965
14396   153756   12013   26999.743385
24178   153756   12013   27008.007673
22588   153756   12013   27007.344755
27141   153756   12013   27026.082991
22195   153756   12013   27027.954676
22976   153756   12013   26999.622495
20932   153756   12013   26972.746145
25772   153756   12013   26953.013539
37703   153756   12013   26981.114245
21621   153756   12013   27008.225794
37184   153756   12013   27075.349173
21900   153756   12013   27133.759692
36874   153756   12013   27155.359099
31613   153756   12013   27228.144191
34624   153756   12013   27318.791900
19128   153756   12013   27370.748294
22099   153756   12013   27321.373845
19488   153756   12013   27291.379533
25471   153756   12013   27248.649020
20134   153756   12013   27167.450655
19237   153756   12013   27079.712669
18585   153756   12013   26998.800436
19177   153756   12013   26922.534559
28453   153756   12013   26851.822236
15499   153756   12013   26771.147609
13916   153756   12013   26710.859956
16880   153756   12013   26658.229277
18086   153756   12013   26613.392844
24818   153756   12013   26573.635725
20573   153756   12013   26520.752892
22087   153756   12013   26458.629531
25284   153756   12013   26399.150218
17855   153756   12013   26307.267949
21047   153756   12013   26230.609739
20238   153756   12013   26148.639878
15895   153756   12013   26093.730692
14650   153756   12013   26042.862389
16984   153756   12013   26008.127763
20067   153756   12013   25979.439182
23839   153756   12013   25956.780790
20157   153756   12013   25936.726768
29348   153756   12013   25919.874650
18851   153756   12013   25914.395243
33295   153756   12013   25902.845236
14872   153756   12013   25871.123120
24231   153756   12013   25851.929644
21914   153756   12013   25830.479851
15097   153756   12013   25794.124490
18635   153756   12013   25764.028461
19267   153756   12013   25747.302504
15078   153756   12013   25731.073843
21251   153756   12013   25710.947698
29154   153756   12013   25714.545300
35214   153756   12013   25719.630845
14603   153756   12013   25729.157647
27039   153756   12013   25720.620229
27034   153756   12013   25711.129873
21417   153756   12013   25697.842508
15394   153756   12013   25682.252052
28113   153756   12013   25664.929861
26300   153756   12013   25653.590052
16253   153756   12013   25653.728912
35964   169770   12013   25659.447963
35142   169770   12013   25662.910713
14001   169770   12013   25651.182849
28274   169770   12013   25630.176274
13440   169770   12013   25613.765169
16993   169770   12013   25588.113455
24617   169770   12013   25559.538589
13838   169770   12013   25536.161969
20584   169770   12013   25553.304985
31108   169770   12013   25556.987064
31544   169770   12013   25570.452479
32320   169770   12013   25588.097594
34334   169770   12013   25608.810644
33182   169770   12013   25624.719104
31218   169770   12013   25634.007468
19352   169770   12013   25651.691337
32070   169770   12013   25665.791738
22416   169770   12013   25667.551456
30921   169770   12013   25659.691052
19211   169770   12013   25663.836560
29694   169770   12013   25665.052641
17443   169770   12013   25676.944590
17280   169770   12013   25682.275956
30493   169770   12013   25715.797742
29781   169770   12013   25750.672103
32251   169770   12013   25781.868063
34832   169770   12013   25818.484063
32913   169770   12013   25850.003962
14363   169770   12013   25879.594221
34023   169770   12013   25911.303637
25933   169770   12013   25940.124672
20541   169770   12013   25946.104335
37560   169770   12013   25945.429571
33721   169770   12013   25941.054399
28300   169770   12013   25945.792881
18141   169770   12013   25950.631203
14535   169770   12013   25952.395733
18576   169770   12013   25953.466809
20591   169770   12013   25954.199900
24530   169770   12013   25947.592499
30280   169770   12013   25982.003598
20371   169770   12013   25995.437395
29964   169770   12013   25999.971061
22672   169770   12013   26001.418228
31985   169770   12013   26007.415621
17765   169770   12013   26010.315414
18749   169770   12013   26018.184649
21888   169770   12013   26021.903367
22242   169770   12013   26028.526768
33827   169770   12013   26037.776000
20722   169770   12013   26044.605787
25826   169770   12013   26049.824037
21381   169770   12013   26053.754248
21616   169770   12013   26059.714469
23599   169770   12013   26059.319833
23707   169770   12013   26057.024523
31454   169770   12013   26055.599882
21651   169770   12013   26055.212611
23262   169770   12013   26055.457958
21150   169770   12013   26059.666854
18091   169770   12013   26061.653216
22521   169770   12013   26062.571607
23604   169770   12013   26061.764154
20020   169770   12013   26064.676420
34659   169770   12013   26066.781952
18669   169770   12013   26072.545078
29999   169770   12013   26080.181432
24744   169770   12013   26085.403918
24134   169770   12013   26097.086537
20094   169770   12013   26106.239033
23822   169770   12013   26114.633370
26094   169770   12013   26120.949803
25098   169770   12013   26126.148422
23766   169770   12013   26132.689944
15882   169770   12013   26143.211710
33053   169770   12013   26150.845149
33973   169770   12013   26157.881545
32396   169770   12013   26163.276636
25310   169770   12013   26169.367210
22887   169770   12013   26175.197690
15926   169770   12013   26178.217811
18030   169770   12013   26180.929097
26412   169770   12013   26176.852945
18356   169770   12013   26173.760242
22545   169770   12013   26179.679293
25462   169770   12013   26185.581729
24209   169770   12013   26192.072195
24359   169770   12013   26198.607227
25573   169770   12013   26206.222492
24784   169770   12013   26208.465332
19226   169770   12013   26217.035012
36737   169770   12013   26224.974512
27127   169770   12013   26236.949333
26018   169770   12013   26249.419700
15883   169770   12013   26260.218107
24648   169770   12013   26266.778901
30649   169770   12013   26274.090367
22146   169770   12013   26276.414835
15544   169770   12013   26271.210167
31611   169770   12013   26262.632015
22386   169770   12013   26269.061305
17174   169770   12013   26272.186439
20866   169770   12013   26281.772914
20763   169770   12013   26296.739674
31850   169770   12013   26312.449166
20045   169770   12013   26326.744769
31325   169770   12013   26343.458648
31356   169770   12013   26359.707217
33213   169770   12013   26376.489741
30871   169770   12013   26390.850393
16754   169770   12013   26404.921634
30752   169770   12013   26418.168049
36623   169770   12013   26426.105766
21745   169770   12013   26439.765818
22336   169770   12013   26453.491288
36887   169770   12013   26464.612893
35506   169770   12013   26478.338071
26483   169770   12013   26499.206537
24113   169770   12013   26514.310027
31349   169770   12013   26533.938808
30825   169770   12013   26554.005226
31794   169770   12013   26577.491742
32153   169770   12013   26599.290729
31992   169770   12013   26623.598878
13723   169770   12013   26626.888381
22191   169770   12013   26620.117602
13782   169770   12013   26613.591681
13863   169770   12013   26607.091750
32276   169770   12013   26625.489020
26273   169770   12013   26646.931419
18923   169770   12013   26654.555437
16153   169770   12013   26670.595556
32453   169770   12013   26695.232511
32153   169770   12013   26721.447929
22165   169770   12013   26745.283524
30811   169770   12013   26764.820443
32215   169770   12013   26789.781848
35544   169770   12013   26814.600370
31333   169770   12013   26837.847769
33284   169770   12013   26853.250978
34098   169770   12013   26878.799358
30138   169770   12013   26903.718965
36043   169770   12013   26928.542604
34623   169770   12013   26946.300616
34999   169770   12013   26970.703409
34986   169770   12013   26994.968345
30947   169770   12013   27018.893116
33901   169770   12013   27031.842682
33673   169770   12013   27053.491265
34316   169770   12013   27077.385701
34434   169770   12013   27100.732512
34145   169770   12013   27117.071017
30929   169770   12013   27139.473882
29568   169770   12013   27162.091625
32388   169770   12013   27185.149143
32167   169770   12013   27196.198714
35450   169770   12013   27218.351886
34753   169770   12013   27239.932374
32065   169770   12013   27261.621183
31185   169770   12013   27276.989180
34045   169770   12013   27298.803134
30843   169770   12013   27319.016634
35216   169770   12013   27340.573770
38024   169770   12013   27391.771728
44395   169770   12013   27460.233929
44755   169770   12013   27522.214529
42834   169770   12013   27579.302919
40386   169770   12013   27625.311088
44041   169770   12013   27673.432653
24108   169770   12013   27717.666107
39946   169770   12013   27759.501814
40449   169770   12013   27792.975264
39513   169770   12013   27823.878832
40357   169770   12013   27858.065644
39178   169770   12013   27890.386465
23943   169770   12013   27918.751567
36453   169770   12013   27945.171028
35276   169770   12013   27973.332598
36526   169770   12013   28000.684619
39502   169770   12013   28013.782034
35605   169770   12013   28031.747589
38360   169770   12013   28056.040417
35774   169770   12013   28080.151727
37569   169770   12013   28102.318856
39603   169770   12013   28119.987101
32466   169770   12013   28141.698963
33528   169770   12013   28162.444462
23633   169770   12013   28183.175812
32594   169770   12013   28194.756797
34429   169770   12013   28214.555396
35355   169770   12013   28234.440364
35108   169770   12013   28254.279193
35375   169770   12013   28267.722673
31784   169770   12013   28286.762128
34461   169770   12013   28305.017060
39608   169770   12013   28321.086024
35573   169770   12013   28328.247951
35053   169770   12013   28345.896095
35226   169770   12013   28363.822512
37615   169770   12013   28381.763656
28318   169770   12013   28393.616092
34590   169770   12013   28408.147653
32627   169770   12013   28424.120187
