Act   Max   Min   Avg
0   0   0   -nan
46576   7635306   12596   683433.154000
22235   8470378   10967   650376.594703
15082   8470378   10967   735745.060313
32512   538844309   10967   37417188.386727
37455   538844309   10411   30059310.674720
36914   538844309   10411   42289303.014481
24211   538844309   10411   36344285.669333
33863   538844309   10411   44591297.350873
36873   538844309   10411   39625176.457567
20228   538844309   10411   35676218.812687
30007   538844309   9787   32444350.574460
24954   538844309   8649   29748722.741477
26318   538844309   8587   27515462.395501
9809   538844309   8566   25690478.141380
8904   538844309   8566   24147143.086777
19951   538844309   8566   22770433.790991
15606   538844309   8566   21482143.395173
8934   538844309   8359   20291195.374972
22169   538844309   8359   19229840.810700
330160   538844309   8359   18308071.060166
12963   538844309   8359   17492282.458817
8655   538844309   8359   16721046.914472
11715   538844309   8359   16032910.693511
16239   538844309   7520   15366157.721658
8778   538844309   7520   14790051.152549
11477   538844309   7520   14223514.876325
8791   538844309   7520   13700613.197425
8748   538844309   7488   13220084.465732
11811   538844309   7467   12769702.675428
11473   538844309   7467   12351098.851210
18865   538844309   7467   11957976.129556
25242   538844309   7467   11585137.180992
8632   538844309   7467   11235050.878985
29071   538844309   7467   10905467.133063
14426   538844309   7467   10594616.110508
12185   538844309   7467   10300910.523412
9486   538844309   7467   10023055.150720
9124   538844309   7467   9772239.568145
9176   538844309   7467   9522113.134592
8766   538844309   7467   9284505.049089
17822   538844309   7467   9058306.052669
8065   538844309   7467   8843035.432643
35656   538844309   7467   8637855.079991
32121   538844309   7467   8442156.667840
8376   538844309   7467   8255208.188208
10741   538844309   7467   8076084.813144
38055   538844309   7467   7904665.553455
8789   538844309   7467   7740459.263793
9112   538844309   7467   7583011.345870
9334   538844309   7467   7431808.840756
8338   538844309   7467   7286625.162806
8308   538844309   7467   7146962.339900
8286   538844309   7467   7012335.941129
8945   538844309   7467   6882747.174974
8529   538844309   7467   6757852.863277
25406   538844309   7467   6637116.518132
28446   538844309   7467   6516542.061901
26540   538844309   7467   6403945.637777
16807   538844309   7467   6296031.920400
30452   538844309   7467   6191935.897059
18380   538844309   7467   6091018.138058
25959   538844309   7467   5987797.161198
25349   538844309   7467   5892024.846095
16890   538844309   7467   5799450.513877
27793   538844309   7467   5710533.236402
28625   538844309   7467   5624606.916312
26064   538844309   7467   5540428.973417
19500   538844309   7467   5459625.458825
23865   538844309   7467   5380499.476060
21504   538844309   7467   5304172.839844
12759   538844309   7467   5229990.367419
8419   538844309   7467   5157885.875405
42565   538844309   7467   5088014.316378
29847   538844309   7467   5019780.431315
21943   538844309   7467   4953292.069487
13645   538844309   7467   4888554.222340
8620   538844309   7467   4825524.379084
33194   538844309   7467   4764115.577730
13669   538844309   7467   4704165.268354
13312   538844309   7467   4645706.711599
16139   538844309   7467   4588684.897431
13517   538844309   7467   4533004.731833
14581   538844309   7467   4478712.275942
13378   538844309   7467   4425720.092606
8966   538844309   7467   4373954.762639
8367   538844309   7467   4323341.934312
15988   538844309   7467   4273909.412317
9379   538844309   7467   4225578.304462
8410   538844309   7467   4178347.000056
9335   538844309   7467   4132163.193924
9171   538844309   7467   4086984.552146
9479   538844309   7467   4042778.255231
8744   538844309   7467   3999518.297913
8387   538844309   7467   3957137.058145
8634   538844309   7467   3915678.330844
9324   538844309   7467   3875097.811479
8373   538844309   7467   3835368.182631
9142   538844309   7467   3796428.723553
8565   538844309   7467   3758272.557754
8563   538844309   7467   3720878.059114
8881   538844309   7467   3684219.156034
19437   538844309   7467   3648282.490401
13056   538844309   7467   3613040.785234
8640   538844309   7467   3578467.614563
8728   538844309   7467   3544514.861660
14362   538844309   7467   3511248.006573
27709   538844309   7467   3478624.470396
9266   538844309   7467   3446577.405778
32296   538844309   7467   3415136.217359
9148   538844309   7467   3384277.289899
11319   538844309   7467   3353960.823646
14443   538844309   7467   3324186.763817
9288   538844309   7467   3294931.876401
9486   538844309   7467   3266186.233684
10244   538844309   7467   3237962.891707
8901   538844309   7467   3210207.391680
29844   538844309   7467   3182887.621214
21030   538844309   7467   3156126.121880
9307   538844309   7467   3129756.721916
24115   538844309   7467   3103868.528636
10743   538844309   7467   3078383.670828
10327   538844309   7467   3053287.683702
17701   538844309   7467   3028607.163753
9965   538844309   7467   3004316.644101
32663   538844309   7467   2980450.210443
31710   538844309   7467   2957048.486383
30558   538844309   7467   2934058.642733
36426   538844309   7467   2911387.110320
13101   538844309   7467   2888956.005550
12320   538844309   7467   2866906.419263
19309   538844309   7467   2845269.768081
24395   538844309   7467   2823979.426903
35178   538844309   7467   2803007.750595
29335   538844309   7467   2782339.416223
47010   538844309   7467   2762005.798598
33249   538844309   7467   2741953.981953
33916   538844309   7467   2722206.775712
37564   538844309   7467   2702751.003705
28249   538844309   7467   2683548.317196
55075   538844309   7467   2664646.665523
24426   538844309   7467   2645986.780907
20337   538844309   7467   2627612.807841
37664   538844309   7467   2609462.270196
34440   538844309   7467   2591602.419147
25180   538844309   7467   2573968.614319
30745   538844309   7467   2556587.641955
29977   538844309   7467   2539449.825336
35242   538844309   7467   2522485.419706
28061   538844309   7467   2505808.683120
36167   538844309   7467   2489354.504297
40504   538844309   7467   2473117.725576
18483   538844309   7467   2457044.182293
16592   538844309   7467   2441167.291134
9985   538844309   7467   2425434.187437
49160   538844309   7467   2409941.939612
32728   538844309   7467   2394667.002356
9204   538844309   7467   2379518.716358
24411   538844309   7467   2364590.583812
9108   538844309   7467   2349852.192818
10112   538844309   7467   2335276.058167
9228   538844309   7467   2320935.206846
9884   538844309   7467   2306758.568922
9080   538844309   7467   2292740.733978
14387   538844309   7467   2278885.146043
9160   538844309   7467   2265154.821417
9768   538844309   7467   2251575.532275
24850   538844309   7467   2238198.553809
16626   538844309   7467   2224994.739223
9550   538844309   7467   2211952.490092
9407   538844309   7467   2199085.632825
11030   538844309   7467   2186346.624894
23151   538844309   7467   2173795.102791
36058   538844309   7467   2161386.097002
9522   538844309   7467   2149088.573930
12085   538844309   7467   2136922.489627
21640   538844309   7467   2124939.451709
16565   538844309   7467   2113103.170490
9187   538844309   7467   2101346.052117
10072   538844309   7467   2089780.205598
9046   538844309   7467   2078339.190030
33858   538844309   7467   2066973.897370
9168   538844309   7467   2055769.017836
9857   538844309   7467   2044634.647058
9221   538844309   7467   2033607.357877
9295   538844309   7467   2022702.012467
9242   538844309   7467   2011911.102935
13642   538844309   7467   2001245.323395
13940   538844309   7467   1990697.920776
8961   538844309   7467   1980235.262706
8934   538844309   7467   1969928.788282
9116   538844309   7467   1959676.930560
8850   538844309   7467   1949545.221346
8891   538844309   7467   1939503.011542
8821   538844309   7467   1929564.576325
9080   538844309   7467   1919728.070594
8837   538844309   7467   1910012.696007
9250   538844309   7467   1900375.289735
8969   538844309   7467   1890835.010892
8819   538844309   7467   1881394.735137
8715   538844309   7467   1872057.638056
9251   538844309   7467   1862803.917313
8794   538844309   7467   1853637.666381
8665   538844309   7467   1844561.369061
8761   538844309   7467   1835595.729003
8881   538844309   7467   1826696.750785
8570   538844309   7467   1817884.088543
8919   538844309   7467   1809156.204492
8827   538844309   7467   1800524.585747
8901   538844309   7467   1791962.438537
8635   538844309   7467   1783482.095849
9023   538844309   7467   1775074.458349
18979   538844309   7467   1766767.920176
9021   538844309   7467   1758531.768138
8986   538844309   7467   1750365.997545
9107   538844309   7467   1742275.608307
8422   538844309   7467   1734273.278604
9447   538844309   7467   1726331.458583
8983   538844309   7467   1718462.607579
8906   538844309   7467   1710665.376691
8605   538844309   7467   1702950.201896
9077   538844309   7467   1695304.260988
8915   538844309   7467   1687709.478544
8943   538844309   7467   1680190.223647
25010   538844309   7467   1672752.602597
8900   538844309   7467   1665374.261680
8873   538844309   7467   1658053.166061
9184   538844309   7467   1650797.968634
9353   538844309   7467   1643613.384238
8899   538844309   7467   1636495.192476
8971   538844309   7467   1629427.236771
8988   538844309   7467   1622420.178035
8940   538844309   7467   1615475.295640
9173   538844309   7467   1608597.353871
8700   538844309   7467   1601761.576076
8758   538844309   7467   1594990.927863
8744   538844309   7467   1588281.797899
8886   538844309   7467   1581639.825107
9098   538844309   7467   1575039.965406
8831   538844309   7467   1568494.140733
40539   538844309   7467   1562006.906706
8740   538844309   7467   1555579.100792
8883   538844309   7467   1549194.763962
8678   538844309   7467   1542863.104766
8804   538844309   7467   1536583.255598
8826   538844309   7467   1530365.364921
8699   538844309   7467   1524187.120721
8766   538844309   7467   1518058.960201
8814   538844309   7467   1511980.579824
8591   538844309   7467   1505960.817840
8806   538844309   7467   1499978.710155
8845   538844309   7467   1494044.547329
8899   538844309   7467   1488157.354254
8784   538844309   7467   1482333.479927
9052   538844309   7467   1476539.718224
8893   538844309   7467   1470790.835142
8675   538844309   7467   1465086.153204
9016   538844309   7467   1459430.979002
13177   538844309   7467   1453814.871567
9294   538844309   7467   1448243.171140
8546   538844309   7467   1442713.650071
9041   538844309   7467   1437242.479008
8910   538844309   7467   1431796.439957
8819   538844309   7467   1426392.487693
9083   538844309   7467   1421028.560145
8683   538844309   7467   1415715.918792
8595   538844309   7467   1410432.386840
8520   538844309   7467   1405188.669794
9989   538844309   7467   1399978.803245
8901   538844309   7467   1394828.213545
8789   538844309   7467   1389700.577496
8945   538844309   7467   1384610.985643
8758   538844309   7467   1379558.520571
8983   538844309   7467   1374553.579126
9271   538844309   7467   1369574.420371
