Act   Max   Min   Avg
0   0   0   -nan
13259   31443   12093   16384.033966
24466   55670   12093   17141.364770
18273   55670   12093   17166.105526
17680   86250   12033   17115.931138
16067   86250   12033   17224.550010
21882   86250   12033   17935.245591
14939   86250   12033   18221.720655
13358   86250   12033   18263.579656
23893   86250   11997   18394.803989
21140   86250   11997   18551.968781
22238   86250   11858   18607.239347
20635   115408   11858   18635.474799
22833   115408   11858   18720.139989
19459   115408   11858   18700.422869
14586   115408   11858   18710.889553
19541   115408   11858   18817.349875
24640   115408   11858   18864.247362
21203   115408   11858   18956.837661
14690   115408   11858   19060.610764
13793   115408   11858   19166.150361
15376   115408   11858   19357.361157
16047   115408   11858   19525.137269
19202   115408   11858   19483.360577
19017   115408   11858   19568.566578
18176   115408   11858   19700.336761
19815   115408   11858   19682.094623
22334   115408   11858   19646.936257
19913   115408   11858   19610.662645
21924   118190   11858   19604.806866
22963   118190   11858   19623.257110
25798   118190   11858   19626.888464
22431   118190   11858   19624.614728
15419   118190   11858   19628.447128
15137   118190   11858   19649.055634
17333   118190   11858   19654.411169
26416   118190   11858   19666.564731
20781   118190   11858   19661.054194
39996   118190   11858   19662.433361
18203   118190   11858   19678.732386
22957   118190   11858   19674.615455
24168   118190   11858   19724.138383
17424   118190   11858   19736.721569
14518   118190   11858   19725.690340
18160   118190   11858   19713.041074
18299   118190   11858   19702.972680
21070   118190   11858   19734.426464
17829   118190   11858   19763.545603
18868   118190   11858   19765.940460
13663   118190   11858   19738.578247
23190   118190   11858   19735.163321
20253   118190   11858   19744.635784
25327   118190   11858   19776.155418
20826   118190   11858   19786.908258
15374   118190   11858   19762.602322
20364   118190   11858   19743.844804
22111   118190   11858   19731.260737
15832   118190   11858   19714.924754
31441   118190   11858   19744.791967
14563   118190   11858   19803.075370
31228   118190   11858   19859.194657
20861   118190   11858   19876.625703
16886   118190   11858   19857.331399
18787   118190   11858   19841.438697
16542   118190   11858   19819.724756
13771   118190   11858   19807.803233
13332   118190   11858   19775.743330
14871   118190   11858   19722.128747
17496   118190   11858   19670.574596
13783   118190   11858   19622.157095
14269   118190   11858   19595.099608
14448   118190   11858   19560.612501
22426   138322   11858   19521.011995
23494   138322   11858   19489.177213
21476   138322   11858   19487.249667
21223   138322   11858   19474.962900
20723   138322   11858   19460.944556
23998   138322   11858   19461.173835
19734   138322   11858   19456.269958
20779   138322   11858   19435.689787
15045   138322   11858   19443.244210
18686   138322   11858   19429.837735
23201   138322   11858   19404.959877
20710   138322   11858   19393.531493
19655   138322   11858   19378.537721
25852   138322   11858   19379.031652
15623   138322   11858   19378.482452
24313   138322   11858   19391.056879
23077   138322   11858   19400.248619
14963   138322   11858   19417.391127
17646   138322   11858   19432.743581
15045   138322   11858   19472.970806
24016   138322   11858   19489.819706
14360   138322   11858   19521.835570
20422   138322   11858   19549.431838
15034   138322   11858   19588.310252
24680   138322   11858   19626.463719
24529   138322   11858   19667.381508
20941   138322   11858   19694.881127
21669   138322   11858   19714.538179
18296   138322   11858   19727.372755
15040   138322   11858   19727.977267
14863   138322   11858   19717.359116
14758   154167   11858   19716.699311
33516   154167   11858   19732.567332
14988   154167   11858   19760.540099
30272   154167   11858   19796.377228
18847   154167   11858   19832.817296
36593   154167   11858   19858.549495
15447   154167   11858   19882.272507
20575   154167   11858   19891.883808
18366   154167   11858   19908.323036
20074   154167   11858   19924.915570
21649   154167   11858   19947.574235
21072   154167   11858   19968.839908
18988   154167   11858   19998.582770
16876   154167   11858   20025.817114
30062   154167   11858   20053.470041
17308   154167   11858   20076.298787
15108   154167   11858   20103.610940
31688   154167   11858   20131.373166
18749   154167   11858   20156.265777
14311   154167   11858   20177.160493
20653   154167   11858   20196.070591
15123   154167   11858   20212.120623
20259   154167   11858   20264.844446
20617   154167   11858   20296.587674
21699   154167   11858   20341.875061
32288   154167   11858   20387.863217
19074   154167   11858   20428.713529
34561   154167   11858   20467.052357
14375   154167   11858   20499.564988
35135   154167   11858   20528.122872
29700   154167   11858   20558.057633
15070   154167   11858   20583.973861
18499   154167   11858   20604.466412
28529   154167   11858   20587.776327
16095   154167   11858   20563.508386
17834   154167   11858   20533.322898
14195   225908   11858   20510.376579
18526   225908   11858   20478.049309
15025   225908   11858   20446.083611
17635   225908   11858   20414.568270
18544   225908   11858   20382.581772
15629   225908   11858   20372.354959
18571   225908   11858   20387.468253
31030   225908   11858   20403.889503
23378   225908   11858   20415.720746
19337   225908   11858   20435.125078
25379   225908   11858   20447.213077
27126   225908   11858   20478.523452
30509   225908   11858   20512.900859
21428   225908   11858   20540.307941
20571   225908   11858   20551.147327
15887   225908   11858   20560.920711
18232   225908   11858   20571.925011
29473   225908   11858   20603.240836
15604   225908   11858   20631.224072
17385   225908   11858   20624.768148
25486   225908   11858   20633.305972
19680   225908   11858   20645.066112
25858   225908   11858   20657.599106
31399   225908   11858   20672.063885
16925   225908   11858   20691.651205
21751   225908   11858   20706.957291
17696   225908   11858   20719.692601
25842   225908   11858   20731.207634
18141   225908   11858   20739.269358
25596   225908   11858   20746.516105
17308   225908   11858   20760.862414
23864   225908   11858   20770.405821
28395   225908   11858   20781.565738
24536   225908   11858   20784.270322
21479   225908   11858   20785.153106
18766   225908   11858   20792.628658
14617   225908   11858   20796.273627
24058   225908   11858   20794.461746
26418   225908   11858   20792.349821
28409   225908   11858   20791.573151
19574   225908   11858   20788.801821
16985   225908   11858   20785.596375
19556   225908   11858   20783.381150
34368   225908   11858   20782.749196
20232   225908   11858   20781.322143
22026   225908   11858   20781.936202
17234   225908   11858   20779.673174
20637   225908   11858   20780.439177
16000   225908   11858   20780.368298
23013   225908   11858   20777.379478
18310   225908   11858   20776.435349
27202   225908   11858   20775.250945
15426   225908   11858   20776.199710
19326   225908   11858   20781.596474
22720   225908   11858   20787.741345
14675   225908   11858   20790.578373
16191   225908   11858   20799.255324
21005   225908   11858   20797.015565
17040   225908   11858   20797.442827
26761   225908   11858   20798.882640
22976   225908   11858   20800.653127
18528   225908   11858   20802.538735
22059   225908   11858   20804.244476
