Act   Max   Min   Avg
11492   746468   9954   16905.628092
11482   746468   9954   16885.599407
11406   746468   9954   16872.327551
11593   746468   9954   16852.362009
11562   746468   9954   16832.820433
11517   746468   9954   16813.219357
11414   746468   9954   16802.488809
11433   746468   9954   16783.188853
11896   746468   9954   16764.210876
11760   746468   9954   16745.180581
17479   746468   9954   16731.641474
11512   746468   9954   16712.793053
11909   746468   9954   16694.183366
11687   746468   9954   16675.575466
19433   746468   9954   16665.655175
11348   746468   9954   16647.256862
11448   746468   9954   16629.202967
11736   746468   9954   16611.005444
11833   746468   9954   16597.780696
11586   746468   9954   16580.380506
11759   746468   9954   16562.613214
11673   746468   9954   16545.025636
27797   746468   9954   16532.930861
11355   746468   9954   16518.462880
11257   746468   9954   16501.400186
11451   746468   9954   16484.372290
11716   746468   9954   16472.145238
11420   746468   9954   16455.331816
11491   746468   9954   16438.490651
11697   746468   9954   16421.684782
11499   746468   9954   16409.248575
11218   746468   9954   16396.442014
11530   746468   9954   16380.147736
11817   746468   9954   16363.842658
21205   746468   9954   16354.343811
11418   746468   9954   16348.753651
11467   746468   9954   16332.756149
11507   746468   9954   16318.598583
11476   746468   9954   16305.284334
11406   746468   9954   16297.144922
11413   746468   9954   16281.507132
11596   746468   9954   16265.845854
11502   746468   9954   16251.175393
13317   746468   9954   16239.316146
11287   746468   9954   16224.678312
11157   746468   9954   16210.177254
21209   746468   9954   16198.810235
11542   746468   9954   16189.580788
11646   746468   9954   16174.708650
11467   746468   9954   16160.056658
11781   746468   9954   16146.142027
11335   746468   9954   16134.943592
11478   746468   9954   16120.805798
11555   746468   9954   16106.216246
13222   746468   9954   16092.599663
11095   746468   9954   16084.492760
11629   746468   9954   16070.255858
11987   746468   9954   16056.010817
11373   746468   9954   16042.053350
11719   746468   9954   16032.478688
11115   746468   9954   16018.647398
11744   746468   9954   16004.796976
11537   746468   9954   15991.069825
11560   746468   9954   15985.639075
11497   746468   9954   15972.490584
11354   746468   9954   15958.860051
11272   746468   9954   15945.489651
11471   746468   9954   15936.764598
11415   746468   9954   15927.736721
11555   746468   9954   15914.543247
11344   746468   9954   15901.586343
11720   746468   9954   15895.525079
11223   746468   9954   15882.920725
11513   746468   9954   15869.918783
11128   746468   9954   15856.971646
11629   746468   9954   15848.747132
11411   746468   9954   15836.290311
11661   746468   9954   15823.556381
10832   746468   9954   15810.596657
19254   746468   9954   15802.162171
11131   746468   9954   15788.332181
10940   746468   9954   15774.614884
11165   746468   9954   15760.999573
11062   746468   9954   15750.846054
11224   746468   9954   15737.440574
10880   746468   9954   15723.944851
10614   746468   9954   15710.667557
11243   746468   9954   15702.842664
10899   746468   9954   15689.626748
11325   746468   9954   15676.757018
11264   746468   9954   15663.866982
11321   746468   9954   15654.651431
11904   746468   9954   15642.199549
10909   746468   9954   15629.714812
10901   746468   9954   15618.119413
10891   746468   9954   15611.724409
11054   746468   9954   15600.156219
11070   746468   9954   15589.308807
11590   746468   9954   15578.563880
11133   746468   9954   15571.102517
14529   746468   9954   15561.283058
14383   746468   9954   15551.519283
11620   746468   9954   15541.805814
11005   746468   9954   15537.506910
14143   746468   9954   15528.534324
11926   746468   9954   15519.553122
12291   746468   9954   15510.729505
14018   746468   9954   15505.313155
11950   746468   9954   15496.669696
11784   746468   9954   15488.311198
11758   746468   9954   15479.941244
21849   746468   9954   15476.112249
11518   746468   9954   15468.635187
11869   746468   9954   15460.551221
12038   746468   9954   15453.647068
11876   746468   9954   15448.410297
11933   746468   9954   15440.689851
11798   746468   9954   15432.995301
12492   746468   9954   15425.521007
20565   746468   9954   15420.366453
12439   746468   9954   15414.253816
12056   746468   9954   15405.340357
10245   746468   9954   15395.411012
10269   746468   9954   15388.267556
10554   746468   9954   15377.744563
11602   746468   9933   15367.527631
10564   746468   9933   15357.346656
10914   746468   9933   15348.570862
13830   746468   9933   15342.490061
13682   746468   9933   15332.580822
14194   746468   9933   15322.420920
10875   746468   9933   15314.267493
11145   746468   9933   15318.999721
10663   746468   9933   15309.052518
10866   746468   9933   15298.840599
10660   746468   9933   15290.079545
13910   746468   9933   15283.485725
10718   746468   9933   15273.212529
13802   746468   9933   15262.746329
10844   746468   9933   15253.187689
10526   746468   9933   15245.449792
13736   746468   9933   15235.085705
10802   746468   9933   15224.892824
14425   746468   9933   15216.656781
13702   746468   9933   15210.648829
10771   746468   9933   15200.761332
10734   746468   9933   15190.801391
12644   746468   9933   15181.703594
10950   746468   9933   15174.520157
10967   746468   9933   15165.025364
10854   746468   9933   15155.183491
24697   746468   9933   15146.226320
10903   746468   9933   15141.594517
10769   746468   9933   15132.124270
11166   746468   9933   15122.621426
10998   746468   9933   15113.310370
10794   746468   9933   15107.233459
10549   746468   9933   15097.914981
10735   746468   9933   15088.483621
10696   746468   9933   15079.203587
11011   746468   9933   15075.357675
10829   746468   9933   15066.435795
10898   746468   9933   15057.137579
10937   746468   9933   15048.502548
10686   746468   9933   15042.850245
10816   746468   9933   15033.609519
10757   746468   9933   15024.989324
14253   746468   9933   15016.017066
10983   746468   9933   15012.635918
10853   746468   9933   15003.720183
10959   746468   9933   14994.923740
14119   746468   9933   14986.113876
11113   746468   9933   14980.281742
10815   746468   9933   14971.551632
11000   746468   9933   14963.517653
14041   746468   9933   14954.962187
11009   746468   9933   14951.569468
10993   746468   9933   14943.519247
14286   746468   9933   14934.875110
11045   746468   9933   14929.730897
10798   746468   9933   14924.264443
11082   746468   9933   14915.838264
11167   746468   9933   14907.548071
10725   746468   9933   14899.637852
11708   746468   9933   14896.673902
11131   746468   9933   14888.435842
10570   746468   9933   14880.414855
10931   746468   9933   14871.995733
11163   746468   9933   14866.865113
11265   746468   9933   14858.789425
11025   746468   9933   14850.762502
11159   746468   9933   14842.721391
10873   746468   9933   14839.799210
10755   746468   9933   14831.839020
10915   746468   9933   14823.961557
11187   746468   9933   14815.949540
10724   746468   9933   14811.147680
11022   746468   9933   14803.495481
10765   746468   9933   14795.775607
10870   746468   9933   14788.062223
14379   746468   9933   14785.660702
11280   746468   9933   14777.857841
11122   746468   9933   14770.167859
10751   746468   9933   14762.488696
11070   746468   9933   14758.111833
10873   746468   9933   14750.495210
11181   746468   9933   14742.984906
11204   746468   9933   14735.667604
16300   746468   9933   14731.993248
11455   746468   9933   14726.245032
11291   746468   9933   14719.372514
11304   746468   9933   14712.237606
11223   746468   9933   14705.866084
11041   746468   9933   14701.314555
11278   746468   9933   14694.245001
11633   746468   9933   14687.169792
18236   746468   9933   14683.131839
11178   746468   9933   14678.369291
11250   746468   9933   14671.439395
11318   746468   9933   14664.594261
